id,type,latitude,longitude,streetName,streetNumber,altitude,slots,bikes,nearbyStations,status,updateTime
10,BIKE,41.405039,2.157688,Napols,159,16,31,10,"26,19,14",OPN,01/03/19 18:03:25
10,BIKE,41.405039,2.157688,Napols,309,16,31,5,"52,34,40,5",OPN,12/03/19 19:25:24
10,ELECTRIC_BIKE,41.405039,2.157688,Napols,185,16,31,8,"16,3,25",OPN,08/03/19 19:23:56
11,ELECTRIC_BIKE,41.39708,2.165219,Carrer de Mallorca,268,56,24,9,"4,32,41",OPN,01/03/19 02:36:40
11,ELECTRIC_BIKE,41.39708,2.165219,Carrer de Mallorca,53,56,24,3,"44,15",OPN,07/03/19 18:54:57
11,BIKE,41.39708,2.165219,Carrer de Mallorca,46,56,24,0,"14,35,18",OPN,06/03/19 19:42:48
11,BIKE,41.39708,2.165219,Carrer de Mallorca,296,56,24,10,"18,8,28",OPN,05/03/19 13:48:46
11,BIKE,41.39708,2.165219,Carrer de Mallorca,168,56,24,17,"44,35,48,23",OPN,17/03/19 13:34:33
11,BIKE,41.39708,2.165219,Carrer de Mallorca,179,56,24,7,"29,47",OPN,01/03/19 02:55:14
11,ELECTRIC_BIKE,41.39708,2.165219,Carrer de Mallorca,55,56,24,21,"4,39,13",OPN,06/03/19 18:56:39
11,BIKE,41.39708,2.165219,Carrer de Mallorca,73,56,24,9,"52,51,23,17",OPN,09/03/19 02:09:42
11,BIKE,41.39708,2.165219,Carrer de Mallorca,262,56,24,22,"40,14",OPN,01/03/19 08:38:31
11,BIKE,41.39708,2.165219,Carrer de Mallorca,97,56,24,5,"46,3",OPN,01/03/19 19:30:01
11,BIKE,41.39708,2.165219,Carrer de Mallorca,187,56,24,13,"8,45",OPN,15/03/19 22:58:57
11,BIKE,41.39708,2.165219,Carrer de Mallorca,101,56,24,19,"35,37",OPN,01/03/19 23:35:49
11,ELECTRIC_BIKE,41.39708,2.165219,Carrer de Mallorca,85,56,24,1,"17,49",OPN,18/03/19 09:00:21
11,BIKE,41.39708,2.165219,Carrer de Mallorca,53,56,24,23,"36,43",OPN,05/03/19 07:12:29
11,ELECTRIC_BIKE,41.39708,2.165219,Carrer de Mallorca,297,56,24,9,"52,2,1",OPN,14/03/19 09:07:07
11,BIKE,41.39708,2.165219,Carrer de Mallorca,300,56,24,12,"49,16,40",OPN,01/03/19 06:12:56
11,BIKE,41.39708,2.165219,Carrer de Mallorca,37,56,24,15,"2,5",OPN,11/03/19 19:05:13
11,BIKE,41.39708,2.165219,Carrer de Mallorca,113,56,24,16,"24,25",OPN,14/03/19 12:46:22
11,BIKE,41.39708,2.165219,Carrer de Mallorca,180,56,24,0,"1,20,15",OPN,07/03/19 08:29:25
11,ELECTRIC_BIKE,41.39708,2.165219,Carrer de Mallorca,123,56,24,21,"41,4",OPN,14/03/19 03:40:15
11,BIKE,41.39708,,Carrer de Mallorca,231,56,24,15,"16,25,17",OPN,06/03/19 08:59:38
11,BIKE,41.39708,2.165219,Carrer de Mallorca,84,56,24,24,"42,22,26,23",OPN,15/03/19 18:38:59
11,BIKE,41.39708,2.165219,Carrer de Mallorca,19,56,24,11,"28,36,23",OPN,05/03/19 17:28:51
11,BIKE,41.39708,2.165219,Carrer de Mallorca,108,56,24,15,"49,9,46",OPN,03/03/19 03:16:31
12,BIKE,41.452676,2.1812,Avinguda Meridiana,191,108,18,8,"23,18",OPN,16/03/19 07:45:07
12,BIKE,41.452676,2.1812,Avinguda Meridiana,58,108,18,16,"43,47",OPN,17/03/19 08:30:51
12,ELECTRIC_BIKE,41.452676,2.1812,Avinguda Meridiana,261,108,18,15,"39,11,35",OPN,18/03/19 06:45:15
12,BIKE,41.452676,2.1812,Avinguda Meridiana,4,108,18,17,"42,39",OPN,16/03/19 22:01:54
12,ELECTRIC_BIKE,41.452676,2.1812,Avinguda Meridiana,22,108,18,9,"15,25,31",OPN,09/03/19 13:09:23
12,BIKE,41.452676,2.1812,Avinguda Meridiana,163,108,18,15,"20,32,27,42",OPN,01/03/19 06:07:31
12,BIKE,41.452676,2.1812,Avinguda Meridiana,164,108,18,6,"37,39",OPN,11/03/19 18:40:26
12,ELECTRIC_BIKE,41.452676,2.1812,Avinguda Meridiana,95,108,18,8,"22,20,45",OPN,07/03/19 08:31:27
12,ELECTRIC_BIKE,41.452676,2.1812,Avinguda Meridiana,83,108,18,14,"28,20,32,1",OPN,04/03/19 08:19:09
12,BIKE,41.452676,2.1812,Avinguda Meridiana,23,108,18,1,"39,29",OPN,01/03/19 12:18:33
12,BIKE,41.452676,2.1812,Avinguda Meridiana,212,108,18,13,"36,41,32",OPN,03/03/19 00:36:24
12,BIKE,41.452676,2.1812,Avinguda Meridiana,121,108,18,0,"37,31,48",OPN,01/03/19 09:57:50
12,BIKE,41.452676,2.1812,Avinguda Meridiana,38,108,18,11,"50,24",OPN,11/03/19 18:59:28
12,BIKE,41.452676,2.1812,Avinguda Meridiana,128,108,18,9,"32,46,45,38",OPN,01/03/19 19:28:57
12,BIKE,41.452676,2.1812,Avinguda Meridiana,299,108,18,8,"27,38,51,32",OPN,01/03/19 08:40:17
12,ELECTRIC_BIKE,41.452676,2.1812,Avinguda Meridiana,84,108,18,9,"41,20,27",OPN,16/03/19 13:05:19
12,BIKE,41.452676,2.1812,Avinguda Meridiana,286,108,18,9,"47,6,8,20",OPN,06/03/19 08:56:02
12,BIKE,41.452676,2.1812,Avinguda Meridiana,83,108,18,7,"50,1,3",OPN,05/03/19 12:01:44
12,BIKE,41.452676,2.1812,Avinguda Meridiana,60,108,18,8,"9,33",OPN,17/03/19 08:20:04
12,BIKE,41.452676,2.1812,Avinguda Meridiana,84,108,18,10,"32,41",OPN,18/03/19 12:43:17
12,BIKE,,2.1812,Avinguda Meridiana,104,108,18,14,"30,8,13,41",OPN,01/03/19 07:58:54
12,BIKE,41.452676,2.1812,Avinguda Meridiana,39,108,18,10,"28,46,24,27",OPN,12/03/19 22:10:36
12,ELECTRIC_BIKE,41.452676,2.1812,Avinguda Meridiana,188,108,18,12,,OPN,01/03/19 19:39:33
12,BIKE,41.452676,2.1812,Avinguda Meridiana,107,108,18,15,"6,13",OPN,05/03/19 08:11:48
13,BIKE,41.424387,2.170777,Carrer del Rossello,230,19,21,21,"33,29,44",OPN,01/03/19 18:03:46
13,BIKE,41.424387,2.170777,Carrer del Rossello,s/n,19,21,2,"15,27",OPN,01/03/19 06:25:53
13,ELECTRIC_BIKE,41.424387,2.170777,Carrer del Rossello,142,19,21,15,"49,41",OPN,13/03/19 17:34:39
13,ELECTRIC_BIKE,41.424387,2.170777,Carrer del Rossello,s/n,19,21,4,"47,33,27",OPN,08/03/19 08:15:26
13,BIKE,41.424387,2.170777,Carrer del Rossello,50,19,21,4,"27,31,36",OPN,01/03/19 07:58:07
13,BIKE,41.424387,2.170777,Carrer del Rossello,228,19,21,17,"10,15,50,17",OPN,01/03/19 17:36:22
13,BIKE,41.424387,2.170777,Carrer del Rossello,34,19,21,1,"25,30",OPN,07/03/19 09:26:42
13,BIKE,41.424387,2.170777,Carrer del Rossello,231,19,21,18,"16,10",OPN,01/03/19 09:29:15
13,BIKE,41.424387,2.170777,Carrer del Rossello,319,19,21,16,"47,16,7,12",OPN,02/03/19 09:27:40
13,BIKE,41.424387,2.170777,Carrer del Rossello,244,19,21,21,"43,20,8",OPN,11/03/19 02:06:08
13,BIKE,41.424387,2.170777,Carrer del Rossello,146,19,21,14,"37,4,8,3",OPN,16/03/19 02:36:03
13,BIKE,41.424387,2.170777,Carrer del Rossello,101,19,21,19,"21,38,31",OPN,01/03/19 13:47:21
13,BIKE,41.424387,2.170777,Carrer del Rossello,279,19,21,2,"40,6,20,50",OPN,01/03/19 13:25:13
13,BIKE,41.424387,2.170777,Carrer del Rossello,83,19,21,19,"23,42,15",OPN,09/03/19 02:25:52
13,ELECTRIC_BIKE,41.424387,2.170777,Carrer del Rossello,154,19,21,3,"25,42",OPN,01/03/19 08:54:22
13,BIKE,41.424387,2.170777,Carrer del Rossello,246,19,21,6,"3,25",OPN,12/03/19 13:36:25
13,BIKE,41.424387,2.170777,Carrer del Rossello,295,19,21,2,"46,38,44",OPN,15/03/19 13:17:24
13,BIKE,41.424387,2.170777,Carrer del Rossello,294,19,21,8,"36,23",OPN,01/03/19 18:00:19
13,BIKE,41.424387,2.170777,Carrer del Rossello,28,19,21,16,"7,1",OPN,11/03/19 08:49:55
13,BIKE,41.424387,2.170777,Carrer del Rossello,287,19,21,5,"48,41,23,11",OPN,03/03/19 12:37:44
13,BIKE,41.424387,2.170777,Carrer del Rossello,37,19,21,18,"32,13",OPN,12/03/19 12:37:09
13,BIKE,41.424387,2.170777,Carrer del Rossello,187,19,21,13,"12,19",OPN,02/03/19 08:16:12
13,BIKE,41.424387,2.170777,Carrer del Rossello,297,19,21,13,"32,27,17",OPN,11/03/19 02:11:04
13,BIKE,41.424387,2.170777,Carrer del Rossello,209,19,21,20,"36,30,23,29",OPN,12/03/19 00:29:15
14,BIKE,41.442276,2.164286,Passeig de Gracia,s/n,57,39,17,"15,27,16,50",OPN,15/03/19 18:45:39
14,BIKE,41.442276,2.164286,Passeig de Gracia,110,57,39,13,"23,21,8,43",OPN,16/03/19 07:17:56
14,BIKE,41.442276,2.164286,Passeig de Gracia,101,57,39,39,"11,48,44,35",OPN,13/03/19 13:31:28
14,BIKE,41.442276,2.164286,Passeig de Gracia,105,57,39,22,"6,40",OPN,02/03/19 12:59:04
14,BIKE,41.442276,2.164286,Passeig de Gracia,114,57,39,24,"30,22,40",OPN,01/03/19 08:13:02
14,BIKE,41.442276,2.164286,Passeig de Gracia,218,57,39,11,"4,30",OPN,14/03/19 18:13:24
14,BIKE,41.442276,2.164286,Passeig de Gracia,145,57,39,8,"12,14",OPN,01/03/19 17:14:15
14,BIKE,41.442276,2.164286,Passeig de Gracia,236,57,39,6,,OPN,16/03/19 01:54:34
14,BIKE,41.442276,2.164286,Passeig de Gracia,133,57,39,8,"35,42",OPN,17/03/19 18:31:07
14,BIKE,41.442276,2.164286,Passeig de Gracia,99,57,39,7,"35,40,3",OPN,07/03/19 09:55:13
14,BIKE,41.442276,2.164286,Passeig de Gracia,61,57,39,29,"15,20",OPN,04/03/19 08:56:33
14,BIKE,41.442276,2.164286,Passeig de Gracia,176,57,39,2,"39,43,16",OPN,06/03/19 17:25:16
14,BIKE,41.442276,2.164286,Passeig de Gracia,287,57,39,25,"40,16,11,28",OPN,04/03/19 17:03:21
14,BIKE,41.442276,2.164286,Passeig de Gracia,275,57,39,37,"8,46,22",OPN,13/03/19 08:18:13
14,BIKE,41.442276,2.164286,Passeig de Gracia,81,57,39,30,"3,12,52",OPN,18/03/19 23:32:03
14,ELECTRIC_BIKE,41.442276,2.164286,Passeig de Gracia,153,57,39,16,"36,45,13",OPN,10/03/19 13:22:20
14,ELECTRIC_BIKE,41.442276,2.164286,Passeig de Gracia,225,57,39,2,"18,22",OPN,12/03/19 13:00:19
14,BIKE,41.442276,2.164286,Passeig de Gracia,196,57,39,33,"20,50,7",OPN,03/03/19 03:59:53
14,ELECTRIC_BIKE,41.442276,2.164286,Passeig de Gracia,22,57,39,0,"39,32,18,43",OPN,01/03/19 08:18:53
14,BIKE,41.442276,2.164286,Passeig de Gracia,189,57,39,27,"39,20,45,40",OPN,09/03/19 09:37:25
14,BIKE,41.442276,2.164286,Passeig de Gracia,13,57,39,26,"46,15",OPN,05/03/19 13:56:17
14,ELECTRIC_BIKE,41.442276,2.164286,Passeig de Gracia,38,57,39,7,"1,38",OPN,09/03/19 09:32:25
14,BIKE,41.442276,2.164286,Passeig de Gracia,209,57,39,29,"37,5,25,21",OPN,01/03/19 18:41:36
14,BIKE,41.442276,2.164286,Passeig de Gracia,33,57,39,7,"18,50,19",OPN,05/03/19 08:02:23
15,ELECTRIC_BIKE,41.404341,2.164737,Passeig de Gracia,109,85,27,6,"3,35,20",OPN,01/03/19 17:41:45
15,BIKE,41.404341,2.164737,Passeig de Gracia,188,85,27,22,"29,41,5",OPN,14/03/19 18:50:57
15,BIKE,41.404341,2.164737,Passeig de Gracia,210,85,27,27,"16,31,15,21",OPN,02/03/19 18:55:24
15,BIKE,41.404341,2.164737,Passeig de Gracia,143,85,27,7,"22,39",OPN,01/03/19 18:05:07
15,ELECTRIC_BIKE,41.404341,2.164737,Passeig de Gracia,30,85,27,25,"13,22",OPN,12/03/19 19:13:07
15,BIKE,41.404341,2.164737,Passeig de Gracia,255,85,27,25,"4,5,27,34",OPN,12/03/19 03:02:52
15,ELECTRIC_BIKE,41.404341,2.164737,Passeig de Gracia,304,85,27,21,"43,35",OPN,07/03/19 17:55:24
15,BIKE,41.404341,2.164737,Passeig de Gracia,284,85,27,3,"36,50,45,10",OPN,01/03/19 22:16:19
15,BIKE,41.404341,2.164737,Passeig de Gracia,239,85,27,8,"38,46,45",OPN,09/03/19 12:31:37
15,BIKE,41.404341,2.164737,Passeig de Gracia,129,85,27,18,"37,21,42",OPN,05/03/19 07:28:57
15,BIKE,41.404341,2.164737,Passeig de Gracia,280,85,27,27,"24,34,9",OPN,17/03/19 23:41:25
15,BIKE,41.404341,2.164737,Passeig de Gracia,156,85,27,22,"42,8,22,38",OPN,05/03/19 07:53:18
15,BIKE,41.404341,2.164737,Passeig de Gracia,44,85,27,11,"30,31,48,13",OPN,01/03/19 08:19:51
15,BIKE,41.404341,2.164737,Passeig de Gracia,272,85,27,6,"47,48,11",OPN,09/03/19 07:47:04
15,BIKE,41.404341,2.164737,Passeig de Gracia,103,85,27,26,,OPN,16/03/19 09:17:50
15,BIKE,41.404341,2.164737,Passeig de Gracia,300,85,27,7,"14,25",OPN,05/03/19 08:11:31
15,ELECTRIC_BIKE,41.404341,2.164737,Passeig de Gracia,118,85,27,9,"23,34,40,39",OPN,02/03/19 09:06:01
15,BIKE,41.404341,2.164737,Passeig de Gracia,278,85,27,27,"44,42",OPN,02/03/19 19:22:13
15,BIKE,41.404341,2.164737,Passeig de Gracia,172,85,27,15,"5,6",OPN,11/03/19 09:33:40
15,ELECTRIC_BIKE,41.404341,2.164737,Passeig de Gracia,150,85,27,7,"13,45",OPN,08/03/19 09:46:45
15,ELECTRIC_BIKE,41.404341,2.164737,Passeig de Gracia,95,85,27,0,"45,29,11,16",OPN,13/03/19 19:50:11
15,BIKE,41.404341,2.164737,Passeig de Gracia,267,85,27,12,"39,23,33,8",OPN,04/03/19 18:31:39
15,BIKE,41.404341,2.164737,Passeig de Gracia,20,85,27,27,"52,15,14",OPN,10/03/19 08:24:59
15,BIKE,41.404341,2.164737,Passeig de Gracia,150,85,27,12,"9,8",OPN,01/03/19 00:10:41
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,118,28,28,20,"21,5,17",OPN,02/03/19 13:54:42
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,174,28,28,7,"22,44,3,41",OPN,09/03/19 18:23:11
16,ELECTRIC_BIKE,41.382724,2.144316,Gran Via Corts Catalanes,82,28,28,22,"34,16",OPN,01/03/19 12:45:38
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,213,28,28,22,"47,50,19",OPN,01/03/19 07:37:42
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,124,28,28,17,"42,41,24",OPN,15/03/19 17:55:06
16,ELECTRIC_BIKE,41.382724,2.144316,Gran Via Corts Catalanes,61,28,28,22,"36,32,5",OPN,01/03/19 17:58:18
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,63,28,28,16,"35,50",OPN,04/03/19 12:42:52
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,223,28,28,10,"49,42,15",OPN,14/03/19 18:39:59
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,84,28,28,21,"49,36,27",OPN,05/03/19 18:08:10
16,ELECTRIC_BIKE,41.382724,2.144316,Gran Via Corts Catalanes,99,28,28,24,"7,19,48",OPN,15/03/19 17:00:43
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,200,28,28,24,"36,12",OPN,12/03/19 13:32:30
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,106,28,28,6,"43,2",OPN,01/03/19 13:42:35
16,ELECTRIC_BIKE,41.382724,2.144316,Gran Via Corts Catalanes,124,28,28,19,"29,7",OPN,09/03/19 09:44:30
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,78,28,28,0,"41,33,26",OPN,17/03/19 09:15:52
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,111,28,28,16,"7,14",OPN,01/03/19 17:30:26
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,221,28,28,16,"4,11",OPN,01/03/19 13:51:35
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,171,28,28,10,"14,2,9",OPN,16/03/19 09:05:40
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,319,28,28,28,"34,33,41",OPN,05/03/19 06:23:33
16,ELECTRIC_BIKE,41.382724,2.144316,Gran Via Corts Catalanes,247,28,28,25,"41,49",OPN,17/03/19 17:56:52
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,6,28,28,1,"44,12,29,7",OPN,16/03/19 13:11:14
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,121,28,28,6,"52,20",OPN,12/03/19 08:19:56
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,93,28,28,6,"15,8",OPN,01/03/19 08:28:40
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,188,28,28,26,"22,32,42,40",OPN,17/03/19 08:41:57
16,BIKE,41.382724,2.144316,Gran Via Corts Catalanes,85,28,28,15,"2,38,28",OPN,09/03/19 22:15:22
17,BIKE,41.415458,2.122465,Napols,309,87,28,21,"7,14",OPN,01/03/19 18:47:28
17,ELECTRIC_BIKE,41.415458,2.122465,Napols,96,87,28,23,"46,51,52,32",OPN,14/03/19 12:14:02
17,BIKE,41.415458,2.122465,Napols,167,87,28,22,"15,24,21,29",OPN,18/03/19 08:22:55
17,BIKE,41.415458,2.122465,Napols,40,87,28,2,"3,34,50,40",OPN,02/03/19 17:34:48
17,BIKE,41.415458,2.122465,Napols,291,87,28,4,"35,34,44",OPN,04/03/19 09:00:17
17,BIKE,41.415458,2.122465,Napols,291,87,28,11,"32,3",OPN,01/03/19 22:46:03
17,BIKE,41.415458,2.122465,Napols,254,87,28,9,"34,25,19,38",OPN,12/03/19 02:40:41
17,BIKE,41.415458,2.122465,Napols,113,87,28,21,"28,15",OPN,18/03/19 01:50:40
17,BIKE,41.415458,2.122465,Napols,19,87,28,4,"48,14,20",OPN,01/03/19 12:16:31
17,BIKE,41.415458,2.122465,Napols,227,87,28,10,"31,12,14",OPN,18/03/19 07:23:09
17,BIKE,41.415458,2.122465,Napols,137,87,28,6,,OPN,05/03/19 13:53:55
17,BIKE,41.415458,2.122465,Napols,316,87,28,5,"1,5,25",OPN,09/03/19 18:04:25
17,BIKE,41.415458,2.122465,Napols,223,87,28,5,"18,34,1,12",OPN,01/03/19 07:29:43
17,BIKE,41.415458,2.122465,Napols,172,87,28,5,"1,29",OPN,10/03/19 09:29:51
17,BIKE,41.415458,2.122465,Napols,315,87,28,16,"35,32",OPN,08/03/19 17:26:32
17,BIKE,41.415458,2.122465,Napols,256,87,28,11,"44,19",OPN,17/03/19 18:26:05
17,ELECTRIC_BIKE,41.415458,2.122465,Napols,147,87,28,12,"43,6",OPN,01/03/19 09:44:53
17,BIKE,41.415458,2.122465,Napols,7,87,28,13,"33,22,50",OPN,01/03/19 07:11:40
17,BIKE,41.415458,2.122465,Napols,30,87,28,31,"8,49",OPN,01/03/19 12:53:53
17,BIKE,41.415458,2.122465,Napols,142,87,28,24,"21,37,18,28",OPN,15/03/19 09:53:36
17,ELECTRIC_BIKE,41.415458,2.122465,Napols,180,87,28,15,"12,50,15,23",OPN,09/03/19 18:10:54
17,BIKE,41.415458,2.122465,Napols,10,87,28,18,"44,52",OPN,01/03/19 12:58:52
17,BIKE,41.415458,2.122465,Napols,41,87,28,21,"13,27,8",OPN,07/03/19 08:15:12
17,ELECTRIC_BIKE,41.415458,2.122465,Napols,225,87,28,20,"26,37,28",OPN,02/03/19 17:03:10
18,BIKE,41.366382,2.154937,Carrer de Valencia,240,40,35,4,"2,31,16,38",OPN,01/03/19 09:23:09
18,BIKE,41.366382,2.154937,Carrer de Valencia,10,40,35,35,"10,22,8",OPN,10/03/19 07:47:47
18,BIKE,41.366382,2.154937,Carrer de Valencia,162,40,35,5,"35,28,6,12",OPN,01/03/19 12:50:14
18,BIKE,41.366382,2.154937,Carrer de Valencia,26,40,35,14,"42,24",OPN,01/03/19 22:38:27
18,ELECTRIC_BIKE,41.366382,2.154937,Carrer de Valencia,231,40,35,23,"43,36,28",OPN,16/03/19 17:48:47
18,BIKE,41.366382,2.154937,Carrer de Valencia,SN,40,35,14,"25,43",OPN,12/03/19 08:15:25
18,BIKE,41.366382,2.154937,Carrer de Valencia,278,40,35,8,"29,20",OPN,18/03/19 17:52:03
18,BIKE,41.366382,2.154937,Carrer de Valencia,191,40,35,33,"16,22",OPN,16/03/19 08:38:21
18,BIKE,41.366382,2.154937,Carrer de Valencia,201,40,35,2,"34,27,41,20",OPN,02/03/19 12:08:05
18,BIKE,41.366382,2.154937,Carrer de Valencia,296,40,35,8,"9,18,43,15",OPN,10/03/19 09:07:23
18,BIKE,41.366382,2.154937,Carrer de Valencia,196,40,35,35,"29,13",OPN,13/03/19 08:16:44
18,BIKE,41.366382,2.154937,Carrer de Valencia,143,40,35,26,"41,8,5,52",OPN,15/03/19 08:04:31
18,BIKE,41.366382,2.154937,Carrer de Valencia,241,40,35,3,"27,37,12,29",OPN,08/03/19 22:16:40
18,BIKE,41.366382,2.154937,Carrer de Valencia,189,40,35,27,"24,14",OPN,13/03/19 08:59:06
18,BIKE,41.366382,2.154937,Carrer de Valencia,269,40,35,34,"22,34",OPN,13/03/19 18:14:45
18,BIKE,41.366382,2.154937,Carrer de Valencia,168,40,35,3,"18,49,4,5",OPN,17/03/19 17:38:25
18,BIKE,41.366382,2.154937,Carrer de Valencia,278,40,35,14,"44,32",OPN,02/03/19 09:58:17
18,ELECTRIC_BIKE,41.366382,2.154937,Carrer de Valencia,15,40,35,16,"17,45",OPN,13/03/19 07:15:39
18,BIKE,41.366382,2.154937,Carrer de Valencia,12,40,35,4,"52,45,5,44",OPN,03/03/19 07:41:08
18,BIKE,41.366382,2.154937,Carrer de Valencia,32,40,35,7,"48,33,50",OPN,12/03/19 07:27:29
18,BIKE,41.366382,2.154937,Carrer de Valencia,178,40,35,6,"4,3",OPN,12/03/19 12:17:25
18,BIKE,41.366382,2.154937,Carrer de Valencia,227,40,35,6,"51,7",OPN,01/03/19 22:57:09
18,BIKE,41.366382,2.154937,Carrer de Valencia,69,40,35,14,"21,6,18,3",OPN,06/03/19 19:39:57
18,BIKE,41.366382,2.154937,Carrer de Valencia,50,40,35,16,"52,36",OPN,02/03/19 01:26:21
19,BIKE,41.442763,2.137167,Carrer de Provenca,275,97,19,4,"5,17,23,50",OPN,01/03/19 08:48:02
19,BIKE,41.442763,2.137167,Carrer de Provenca,240,97,19,5,"4,23",OPN,07/03/19 07:54:26
19,BIKE,41.442763,2.137167,Carrer de Provenca,207,97,19,3,"48,30,8",OPN,12/03/19 22:46:57
19,BIKE,41.442763,2.137167,Carrer de Provenca,156,97,19,15,"29,33,4,10",OPN,17/03/19 08:52:40
19,ELECTRIC_BIKE,41.442763,2.137167,Carrer de Provenca,135,97,19,4,"7,36,26",OPN,01/03/19 07:19:38
19,ELECTRIC_BIKE,41.442763,2.137167,Carrer de Provenca,7,97,19,18,"23,31,5",OPN,01/03/19 13:20:54
19,BIKE,41.442763,2.137167,Carrer de Provenca,61,97,19,10,"1,12",OPN,13/03/19 12:13:05
19,BIKE,41.442763,2.137167,Carrer de Provenca,287,97,19,16,"23,4",OPN,11/03/19 08:41:33
19,BIKE,41.442763,2.137167,Carrer de Provenca,109,97,19,12,"24,4",OPN,18/03/19 17:48:19
19,BIKE,41.442763,2.137167,Carrer de Provenca,225,97,19,5,"51,50,45",OPN,05/03/19 06:39:40
19,BIKE,41.442763,2.137167,Carrer de Provenca,225,97,19,12,"43,17,1,4",OPN,01/03/19 00:35:51
19,BIKE,41.442763,2.137167,Carrer de Provenca,99,97,19,5,"38,24,5,43",OPN,06/03/19 03:46:04
19,BIKE,41.442763,2.137167,Carrer de Provenca,66,97,19,2,"36,14,19",OPN,01/03/19 08:10:09
19,ELECTRIC_BIKE,41.442763,2.137167,Carrer de Provenca,221,97,19,5,"28,13,16",OPN,07/03/19 22:21:57
19,BIKE,41.442763,2.137167,Carrer de Provenca,30,97,19,5,"42,26",OPN,13/03/19 12:42:29
19,BIKE,41.442763,2.137167,Carrer de Provenca,158,97,19,2,"13,32,9",OPN,18/03/19 17:03:18
19,BIKE,41.442763,2.137167,Carrer de Provenca,284,97,19,0,"29,48,10,9",OPN,04/03/19 08:54:09
19,BIKE,41.442763,2.137167,Carrer de Provenca,227,97,19,18,"34,28",OPN,15/03/19 17:10:21
19,ELECTRIC_BIKE,41.442763,2.137167,Carrer de Provenca,244,97,19,10,"49,23,17,5",OPN,01/03/19 22:47:00
19,BIKE,41.442763,2.137167,Carrer de Provenca,27,97,19,8,"10,21,17,23",OPN,07/03/19 08:36:13
19,ELECTRIC_BIKE,41.442763,2.137167,Carrer de Provenca,64,97,19,18,"49,23",OPN,15/03/19 23:50:10
19,ELECTRIC_BIKE,41.442763,2.137167,Carrer de Provenca,88,97,19,4,"33,25,31,34",OPN,18/03/19 13:46:05
19,BIKE,41.442763,2.137167,Carrer de Provenca,94,97,19,8,"19,41",OPN,01/03/19 17:30:58
19,BIKE,41.442763,2.137167,Carrer de Provenca,62,97,19,16,"43,28",OPN,18/03/19 08:45:47
20,BIKE,41.423166,2.152682,Carrer de Muntaner,311,71,19,12,"35,21",OPN,09/03/19 13:20:56
20,BIKE,41.423166,2.152682,Carrer de Muntaner,53,71,19,7,"27,42,20,3",OPN,01/03/19 09:35:14
20,BIKE,41.423166,2.152682,Carrer de Muntaner,226,71,19,5,"38,36,8",OPN,12/03/19 22:54:17
20,BIKE,41.423166,2.152682,Carrer de Muntaner,188,71,19,0,"14,35,27,24",OPN,03/03/19 19:05:16
20,ELECTRIC_BIKE,41.423166,2.152682,Carrer de Muntaner,195,71,19,1,"19,38,5",OPN,04/03/19 08:21:33
20,BIKE,41.423166,2.152682,Carrer de Muntaner,69,71,19,3,"35,10",OPN,01/03/19 22:01:10
20,BIKE,41.423166,2.152682,Carrer de Muntaner,99,71,19,15,"44,34,23",OPN,02/03/19 19:32:14
20,BIKE,41.423166,2.152682,Carrer de Muntaner,194,71,19,12,"15,17",OPN,06/03/19 12:46:58
20,ELECTRIC_BIKE,41.423166,2.152682,Carrer de Muntaner,96,71,19,8,"21,23",OPN,05/03/19 03:02:21
20,BIKE,41.423166,2.152682,Carrer de Muntaner,222,71,19,15,"38,49,37",OPN,11/03/19 07:32:46
20,BIKE,41.423166,2.152682,Carrer de Muntaner,13,71,19,3,"7,11,30",OPN,14/03/19 03:24:13
20,ELECTRIC_BIKE,41.423166,2.152682,Carrer de Muntaner,24,71,19,4,"15,38,37",OPN,13/03/19 06:46:55
20,BIKE,41.423166,2.152682,Carrer de Muntaner,s/n,71,19,7,"52,9,39,21",OPN,08/03/19 22:13:41
20,BIKE,41.423166,2.152682,Carrer de Muntaner,197,71,19,18,"9,2,43,5",OPN,07/03/19 07:09:51
20,BIKE,41.423166,2.152682,Carrer de Muntaner,14,71,19,12,"3,29,9",OPN,13/03/19 17:05:30
20,BIKE,41.423166,2.152682,Carrer de Muntaner,287,71,19,17,"18,19",OPN,01/03/19 13:24:54
