trip_id,start_time,start_station,end_station,duration_min
T100741,2019-03-05 14:58:00,Gran Via Corts Catalanes,Carrer de Mallorca,7
T100742,2019-03-05 17:06:00,Roger de Flor,Carrer de Tarragona,25
T100743,2019-03-05 17:11:00,Carrer de Mallorca,Carrer de Pau Claris,7
T100744,2019-03-05 17:11:00,Passeig de Gracia,Carrer de Provenca,6
T100745,2019-03-05 17:23:00,Carrer de Arago,Carrer de Mallorca,10
T100746,2019-03-05 17:30:00,Carrer de Sardenya,Carrer de Tarragona,10
T100747,2019-03-05 17:30:00,Roger de Flor,Carrer de Provenca,15
T100748,2019-03-05 17:44:00,Carrer de Mallorca,Gran Via Corts Catalanes,17
T100749,2019-03-05 17:47:00,Carrer de Balmes,Carrer de Provenca,11
T100750,2019-03-05 17:57:00,Passeig de Gracia,Napols,17
T100751,2019-03-05 18:00:00,Gran Via Corts Catalanes,Carrer de Muntaner,16
T100752,2019-03-05 18:02:00,Rambla Catalunya,Carrer de Sants,11
T100753,2019-03-05 18:03:00,Avinguda Diagonal,Carrer del Rossello,13
T100754,2019-03-05 18:05:00,Carrer de Valencia,Roger de Flor,6
T100755,2019-03-05 18:06:00,Rambla Catalunya,Avinguda Diagonal,13
T100756,2019-03-05 18:06:00,Carrer de Provenca,Carrer de Sants,12
T100757,2019-03-05 18:07:00,Avinguda Diagonal,Avinguda Diagonal,13
T100758,2019-03-05 18:07:00,Carrer de Sardenya,Avinguda Meridiana,14
T100759,2019-03-05 18:11:00,Carrer de Sardenya,Carrer del Rossello,10
T100760,2019-03-05 18:11:00,Carrer de Tarragona,Carrer de Sardenya,17
T100761,2019-03-05 18:12:00,Napols,Carrer de Balmes,8
T100762,2019-03-05 18:12:00,Carrer de Tarragona,Carrer de Sants,9
T100763,2019-03-05 18:13:00,Carrer de Valencia,Carrer de Provenca,12
T100764,2019-03-05 18:14:00,Roger de Flor,Carrer de Muntaner,11
T100765,2019-03-05 18:16:00,Avinguda Diagonal,Carrer de Sants,13
T100766,2019-03-05 18:17:00,Passeig de Gracia,Passeig de Gracia,15
T100767,2019-03-05 18:18:00,Carrer de Provenca,Napols,19
T100768,2019-03-05 18:20:00,Carrer de Sardenya,Rambla Catalunya,6
T100769,2019-03-05 18:20:00,Roger de Flor,Avinguda Meridiana,7
T100770,2019-03-05 18:21:00,Carrer del Rossello,Carrer de Mallorca,13
T100771,2019-03-05 18:22:00,Carrer de Valencia,Gran Via Corts Catalanes,12
T100772,2019-03-05 18:22:00,Carrer de Sardenya,Carrer de Balmes,15
T100773,2019-03-05 18:23:00,Carrer de Muntaner,Gran Via Corts Catalanes,13
T100774,2019-03-05 18:23:00,Napols,Gran Via Corts Catalanes,12
T100775,2019-03-05 18:23:00,Carrer de Tarragona,Carrer de Tarragona,5
T100776,2019-03-05 18:25:00,Roger de Flor,Carrer de Arago,8
T100777,2019-03-05 18:28:00,Passeig de Gracia,Carrer de Mallorca,9
T100778,2019-03-05 18:29:00,Carrer de Tarragona,Carrer de Tarragona,9
T100779,2019-03-05 18:30:00,Carrer de Muntaner,Gran Via Corts Catalanes,10
T100780,2019-03-05 18:31:00,Carrer de Balmes,Carrer de Sants,17
T100781,2019-03-05 18:31:00,Passeig de Gracia,Gran Via Corts Catalanes,12
T100782,2019-03-05 18:33:00,Carrer del Rossello,Carrer de Provenca,13
T100783,2019-03-05 18:33:00,Carrer de Balmes,Carrer de Muntaner,16
T100784,2019-03-05 18:36:00,Carrer de Muntaner,Carrer de Muntaner,9
T100785,2019-03-05 18:36:00,Carrer de Sants,Carrer de Arago,19
T100786,2019-03-05 18:36:00,Carrer de Sants,Passeig de Sant Joan,13
T100787,2019-03-05 18:38:00,Carrer de Muntaner,Carrer de Mallorca,16
T100788,2019-03-05 18:38:00,Passeig de Sant Joan,Via Laietana,10
T100789,2019-03-05 18:39:00,Gran Via Corts Catalanes,Carrer de Pau Claris,12
T100790,2019-03-05 18:40:00,Via Laietana,Via Laietana,14
T100791,2019-03-05 18:40:00,Napols,Carrer de Sants,11
T100792,2019-03-05 18:43:00,Passeig de Sant Joan,Carrer de Tarragona,7
T100793,2019-03-05 18:43:00,Carrer de Tarragona,Carrer de Arago,20
T100794,2019-03-05 18:45:00,Napols,Via Laietana,2
T100795,2019-03-05 18:45:00,Gran Via Corts Catalanes,Carrer de Arago,15
T100796,2019-03-05 18:49:00,Avinguda Diagonal,Carrer de Pau Claris,9
T100797,2019-03-05 18:50:00,Carrer de Arago,Avinguda Meridiana,16
T100798,2019-03-05 18:50:00,Napols,Passeig de Gracia,10
T100799,2019-03-05 18:53:00,Carrer de Pau Claris,Carrer del Rossello,17
T100800,2019-03-05 18:56:00,Roger de Flor,Passeig de Gracia,16
T100801,2019-03-05 18:57:00,Carrer de Balmes,Carrer del Rossello,12
T100802,2019-03-05 18:58:00,Carrer de Sardenya,Avinguda Diagonal,18
T100803,2019-03-05 19:01:00,Carrer de Valencia,Roger de Flor,9
T100804,2019-03-05 19:05:00,Carrer de Arago,Via Laietana,7
T100805,2019-03-05 19:05:00,Rambla Catalunya,Napols,18
T100806,2019-03-05 19:08:00,Carrer de Balmes,Passeig de Gracia,13
T100807,2019-03-05 19:14:00,Carrer de Mallorca,Carrer del Rossello,12
T100808,2019-03-05 19:14:00,Passeig de Gracia,Carrer de Valencia,13
T100809,2019-03-05 19:16:00,Gran Via Corts Catalanes,Carrer de Valencia,8
T100810,2019-03-05 19:18:00,Carrer de Sardenya,Carrer de Balmes,12
T100811,2019-03-05 19:19:00,Roger de Flor,Via Laietana,13
T100812,2019-03-05 19:23:00,Passeig de Sant Joan,Carrer de Sardenya,16
T100813,2019-03-05 19:30:00,Gran Via Corts Catalanes,Avinguda Diagonal,17
T100814,2019-03-05 19:32:00,Carrer de Mallorca,Carrer de Tarragona,13
T100815,2019-03-05 19:44:00,Gran Via Corts Catalanes,Avinguda Meridiana,14
T100816,2019-03-05 21:13:00,Passeig de Gracia,Carrer de Provenca,13
T100817,2019-03-05 21:15:00,Carrer del Rossello,Napols,10
T100818,2019-03-05 21:36:00,Carrer de Sardenya,Carrer de Valencia,15
T100819,2019-03-05 21:49:00,Carrer de Balmes,Carrer de Provenca,7
T100820,2019-03-05 21:55:00,Passeig de Gracia,Roger de Flor,16
T100821,2019-03-06 06:08:00,Carrer del Rossello,Carrer de Sardenya,9
T100822,2019-03-06 06:17:00,Rambla Catalunya,Carrer de Balmes,8
T100823,2019-03-06 06:24:00,Gran Via Corts Catalanes,Carrer de Sardenya,9
T100824,2019-03-06 06:27:00,Carrer de Balmes,Carrer de Mallorca,5
T100825,2019-03-06 06:33:00,Rambla Catalunya,Napols,2
T100826,2019-03-06 06:38:00,Roger de Flor,Carrer de Arago,7
T100827,2019-03-06 06:52:00,Rambla Catalunya,Carrer de Pau Claris,8
T100828,2019-03-06 07:00:00,Carrer de Valencia,Via Laietana,11
T100829,2019-03-06 07:00:00,Carrer del Rossello,Carrer de Pau Claris,13
T100830,2019-03-06 07:02:00,Roger de Flor,Passeig de Gracia,9
T100831,2019-03-06 07:08:00,Passeig de Sant Joan,Carrer de Valencia,17
T100832,2019-03-06 07:09:00,Carrer de Provenca,Carrer del Rossello,10
T100833,2019-03-06 07:10:00,Carrer de Pau Claris,Carrer de Balmes,7
T100834,2019-03-06 07:15:00,Carrer de Balmes,Avinguda Diagonal,6
T100835,2019-03-06 07:20:00,Avinguda Diagonal,Gran Via Corts Catalanes,16
T100836,2019-03-06 07:29:00,Rambla Catalunya,Carrer de Muntaner,11
T100837,2019-03-06 07:29:00,Carrer de Sardenya,Carrer de Sardenya,12
T100838,2019-03-06 07:39:00,Carrer de Arago,Via Laietana,6
T100839,2019-03-06 08:01:00,Carrer de Muntaner,Avinguda Diagonal,8
T100840,2019-03-06 08:03:00,Passeig de Sant Joan,Gran Via Corts Catalanes,3
T100841,2019-03-06 08:04:00,Carrer de Sardenya,Carrer del Rossello,15
T100842,2019-03-06 08:05:00,Passeig de Gracia,Carrer de Provenca,13
T100843,2019-03-06 08:08:00,Carrer de Valencia,Avinguda Diagonal,11
T100844,2019-03-06 08:08:00,Napols,Carrer de Muntaner,16
T100845,2019-03-06 08:09:00,Passeig de Sant Joan,Passeig de Sant Joan,15
T100846,2019-03-06 08:09:00,Carrer de Sardenya,Carrer de Arago,10
T100847,2019-03-06 08:10:00,Passeig de Gracia,Carrer de Sants,6
T100848,2019-03-06 08:11:00,Carrer de Arago,Roger de Flor,7
T100849,2019-03-06 08:12:00,Napols,Roger de Flor,17
T100850,2019-03-06 08:13:00,Carrer de Tarragona,Via Laietana,20
T100851,2019-03-06 08:16:00,Carrer del Rossello,Carrer de Valencia,10
T100852,2019-03-06 08:21:00,Gran Via Corts Catalanes,Carrer de Arago,22
T100853,2019-03-06 08:22:00,Carrer de Arago,Passeig de Sant Joan,15
T100854,2019-03-06 08:34:00,Via Laietana,Roger de Flor,7
T100855,2019-03-06 08:36:00,Roger de Flor,Carrer del Rossello,9
T100856,2019-03-06 08:37:00,Carrer de Tarragona,Passeig de Sant Joan,16
T100857,2019-03-06 08:38:00,Carrer de Mallorca,Carrer de Arago,13
T100858,2019-03-06 08:44:00,Avinguda Diagonal,Roger de Flor,18
T100859,2019-03-06 08:44:00,Carrer de Sardenya,Roger de Flor,12
T100860,2019-03-06 08:45:00,Roger de Flor,Carrer de Sants,11
T100861,2019-03-06 08:46:00,Carrer de Mallorca,Carrer de Mallorca,10
T100862,2019-03-06 08:47:00,Carrer de Arago,Gran Via Corts Catalanes,12
T100863,2019-03-06 08:47:00,Carrer de Balmes,Passeig de Sant Joan,9
T100864,2019-03-06 08:48:00,Carrer de Arago,Carrer de Provenca,11
T100865,2019-03-06 08:51:00,Roger de Flor,Carrer de Sants,14
T100866,2019-03-06 08:51:00,Napols,Avinguda Meridiana,7
T100867,2019-03-06 08:53:00,Carrer de Tarragona,Carrer de Provenca,5
T100868,2019-03-06 08:53:00,Carrer de Pau Claris,Carrer de Balmes,11
T100869,2019-03-06 08:59:00,Rambla Catalunya,Carrer de Pau Claris,13
T100870,2019-03-06 09:07:00,Carrer de Sants,Avinguda Meridiana,14
T100871,2019-03-06 09:07:00,Carrer de Balmes,Carrer de Mallorca,14
T100872,2019-03-06 09:08:00,Carrer de Arago,Carrer de Provenca,9
T100873,2019-03-06 09:08:00,Passeig de Gracia,Carrer de Tarragona,10
T100874,2019-03-06 09:08:00,Napols,Carrer de Valencia,15
T100875,2019-03-06 09:08:00,Napols,Carrer de Sants,9
T100876,2019-03-06 09:11:00,Carrer de Pau Claris,Carrer de Provenca,13
T100877,2019-03-06 09:13:00,Carrer de Arago,Carrer de Sardenya,8
T100878,2019-03-06 09:13:00,Carrer de Sants,Via Laietana,18
T100879,2019-03-06 09:20:00,Gran Via Corts Catalanes,Carrer de Pau Claris,7
T100880,2019-03-06 09:24:00,Rambla Catalunya,Carrer de Mallorca,6
T100881,2019-03-06 09:26:00,Carrer de Balmes,Roger de Flor,14
T100882,2019-03-06 09:28:00,Carrer de Arago,Gran Via Corts Catalanes,19
T100883,2019-03-06 09:28:00,Passeig de Gracia,Carrer de Valencia,14
T100884,2019-03-06 09:28:00,Avinguda Meridiana,Avinguda Meridiana,10
T100885,2019-03-06 09:30:00,Roger de Flor,Carrer de Sants,15
T100886,2019-03-06 09:35:00,Carrer de Arago,Rambla Catalunya,12
T100887,2019-03-06 09:36:00,Carrer de Provenca,Carrer de Muntaner,16
T100888,2019-03-06 09:45:00,Carrer de Provenca,Passeig de Gracia,8
T100889,2019-03-06 09:48:00,Carrer de Mallorca,Roger de Flor,5
T100890,2019-03-06 12:07:00,Napols,Passeig de Gracia,18
T100891,2019-03-06 12:11:00,Carrer de Sants,Passeig de Gracia,24
T100892,2019-03-06 12:11:00,Carrer de Pau Claris,Carrer de Muntaner,13
T100893,2019-03-06 12:12:00,Carrer de Sardenya,Carrer de Tarragona,9
T100894,2019-03-06 12:16:00,Avinguda Diagonal,Carrer de Pau Claris,11
T100895,2019-03-06 12:17:00,Passeig de Gracia,Roger de Flor,16
T100896,2019-03-06 12:24:00,Carrer de Provenca,Carrer de Sardenya,15
T100897,2019-03-06 12:24:00,Carrer de Muntaner,Roger de Flor,11
T100898,2019-03-06 12:25:00,Carrer del Rossello,Carrer de Sardenya,4
T100899,2019-03-06 12:35:00,Passeig de Gracia,Carrer de Sants,13
T100900,2019-03-06 12:36:00,Carrer de Arago,Gran Via Corts Catalanes,11
T100901,2019-03-06 12:48:00,Gran Via Corts Catalanes,Gran Via Corts Catalanes,15
T100902,2019-03-06 12:52:00,Rambla Catalunya,Carrer de Muntaner,11
T100903,2019-03-06 12:55:00,Carrer de Mallorca,Carrer de Provenca,8
T100904,2019-03-06 12:59:00,Via Laietana,Napols,12
T100905,2019-03-06 14:18:00,Carrer de Provenca,Passeig de Sant Joan,9
T100906,2019-03-06 14:19:00,Passeig de Gracia,Carrer de Sardenya,6
T100907,2019-03-06 14:23:00,Carrer de Arago,Avinguda Meridiana,11
T100908,2019-03-06 14:24:00,Passeig de Sant Joan,Carrer de Tarragona,16
T100909,2019-03-06 14:37:00,Carrer de Muntaner,Carrer de Sardenya,9
T100910,2019-03-06 14:38:00,Via Laietana,Napols,5
T100911,2019-03-06 14:38:00,Passeig de Sant Joan,Carrer de Sardenya,6
T100912,2019-03-06 14:41:00,Carrer de Valencia,Carrer de Muntaner,12
T100913,2019-03-06 14:50:00,Passeig de Gracia,Carrer de Tarragona,8
T100914,2019-03-06 17:04:00,Carrer de Tarragona,Carrer de Mallorca,14
T100915,2019-03-06 17:06:00,Carrer de Mallorca,Carrer de Sants,13
T100916,2019-03-06 17:12:00,Napols,Carrer de Sardenya,15
T100917,2019-03-06 17:13:00,Carrer de Balmes,Carrer de Arago,15
T100918,2019-03-06 17:17:00,Napols,Carrer de Mallorca,7
T100919,2019-03-06 17:19:00,Carrer de Sardenya,Carrer de Sants,11
T100920,2019-03-06 17:23:00,Passeig de Gracia,Passeig de Gracia,16
T100921,2019-03-06 17:27:00,Carrer de Mallorca,Carrer de Provenca,17
T100922,2019-03-06 17:30:00,Carrer de Provenca,Passeig de Sant Joan,12
T100923,2019-03-06 17:32:00,Carrer de Arago,Carrer de Pau Claris,10
T100924,2019-03-06 17:40:00,Via Laietana,Carrer de Sardenya,17
T100925,2019-03-06 17:44:00,Carrer de Sardenya,Avinguda Diagonal,20
T100926,2019-03-06 17:48:00,Passeig de Sant Joan,Carrer de Muntaner,12
T100927,2019-03-06 17:49:00,Roger de Flor,Carrer de Provenca,18
T100928,2019-03-06 17:51:00,Gran Via Corts Catalanes,Rambla Catalunya,8
T100929,2019-03-06 17:55:00,Carrer de Muntaner,Carrer de Valencia,14
T100930,2019-03-06 17:55:00,Avinguda Meridiana,Roger de Flor,19
T100931,2019-03-06 17:56:00,Carrer de Muntaner,Carrer de Muntaner,11
T100932,2019-03-06 17:58:00,Carrer de Pau Claris,Carrer de Sardenya,5
T100933,2019-03-06 18:00:00,Carrer de Sants,Via Laietana,17
T100934,2019-03-06 18:01:00,Napols,Carrer de Provenca,8
T100935,2019-03-06 18:03:00,Carrer de Tarragona,Napols,11
T100936,2019-03-06 18:04:00,Passeig de Gracia,Carrer de Pau Claris,8
T100937,2019-03-06 18:06:00,Napols,Carrer de Tarragona,15
T100938,2019-03-06 18:10:00,Carrer de Pau Claris,Carrer del Rossello,7
T100939,2019-03-06 18:10:00,Napols,Carrer de Provenca,15
T100940,2019-03-06 18:10:00,Roger de Flor,Napols,8
T100941,2019-03-06 18:17:00,Carrer de Sardenya,Carrer de Mallorca,12
T100942,2019-03-06 18:17:00,Roger de Flor,Roger de Flor,12
T100943,2019-03-06 18:18:00,Carrer de Arago,Carrer de Provenca,10
T100944,2019-03-06 18:19:00,Via Laietana,Carrer de Pau Claris,13
T100945,2019-03-06 18:20:00,Carrer de Muntaner,Carrer de Tarragona,12
T100946,2019-03-06 18:27:00,Roger de Flor,Rambla Catalunya,13
T100947,2019-03-06 18:32:00,Napols,Carrer de Muntaner,17
T100948,2019-03-06 18:36:00,Roger de Flor,Avinguda Meridiana,12
T100949,2019-03-06 18:37:00,Rambla Catalunya,Avinguda Meridiana,15
T100950,2019-03-06 18:37:00,Carrer del Rossello,Carrer de Arago,6
T100951,2019-03-06 18:43:00,Gran Via Corts Catalanes,Napols,8
T100952,2019-03-06 18:43:00,Carrer de Mallorca,Carrer de Sants,8
T100953,2019-03-06 18:44:00,Carrer de Sants,Carrer de Provenca,14
T100954,2019-03-06 18:45:00,Napols,Carrer de Tarragona,8
T100955,2019-03-06 18:51:00,Carrer de Valencia,Gran Via Corts Catalanes,10
T100956,2019-03-06 18:51:00,Carrer de Balmes,Roger de Flor,11
T100957,2019-03-06 18:52:00,Carrer de Arago,Carrer de Sardenya,4
T100958,2019-03-06 18:56:00,Carrer de Sardenya,Avinguda Diagonal,17
T100959,2019-03-06 19:00:00,Carrer de Muntaner,Carrer de Mallorca,18
T100960,2019-03-06 19:02:00,Via Laietana,Carrer de Balmes,12
T100961,2019-03-06 19:06:00,Avinguda Diagonal,Carrer de Muntaner,11
T100962,2019-03-06 19:10:00,Gran Via Corts Catalanes,Carrer de Balmes,8
T100963,2019-03-06 19:19:00,Carrer de Arago,Carrer de Provenca,4
T100964,2019-03-06 19:20:00,Carrer de Sants,Carrer de Muntaner,12
T100965,2019-03-06 19:27:00,Via Laietana,Roger de Flor,14
T100966,2019-03-06 19:31:00,Carrer de Balmes,Rambla Catalunya,10
T100967,2019-03-06 19:31:00,Carrer de Muntaner,Carrer de Sants,4
T100968,2019-03-06 19:33:00,Napols,Carrer del Rossello,11
T100969,2019-03-06 19:33:00,Rambla Catalunya,Carrer de Arago,11
T100970,2019-03-06 19:33:00,Avinguda Meridiana,Carrer de Sardenya,9
T100971,2019-03-06 19:35:00,Carrer de Valencia,Carrer de Provenca,11
T100972,2019-03-06 19:36:00,Rambla Catalunya,Carrer de Mallorca,14
T100973,2019-03-06 19:36:00,Carrer de Provenca,Carrer de Provenca,13
T100974,2019-03-06 19:37:00,Carrer de Tarragona,Carrer de Tarragona,9
T100975,2019-03-06 19:37:00,Carrer de Pau Claris,Carrer de Sardenya,13
T100976,2019-03-06 19:39:00,Carrer de Muntaner,Rambla Catalunya,4
T100977,2019-03-06 19:40:00,Passeig de Gracia,Carrer de Arago,7
T100978,2019-03-06 19:44:00,Roger de Flor,Carrer de Muntaner,14
T100979,2019-03-06 19:48:00,Carrer de Arago,Carrer de Pau Claris,9
T100980,2019-03-06 19:49:00,Rambla Catalunya,Avinguda Meridiana,15
T100981,2019-03-06 19:49:00,Carrer de Muntaner,Carrer de Sardenya,17
T100982,2019-03-06 19:50:00,Carrer de Muntaner,Gran Via Corts Catalanes,5
T100983,2019-03-06 19:57:00,Carrer de Tarragona,Carrer de Sardenya,16
T100984,2019-03-06 19:58:00,Roger de Flor,Via Laietana,17
T100985,2019-03-06 19:58:00,Carrer de Balmes,Avinguda Meridiana,16
T100986,2019-03-06 19:59:00,Roger de Flor,Carrer de Sardenya,12
T100987,2019-03-06 21:12:00,Carrer de Sants,Carrer del Rossello,12
T100988,2019-03-06 21:20:00,Carrer de Sardenya,Carrer de Sants,10
T100989,2019-03-06 21:38:00,Napols,Carrer de Balmes,7
T100990,2019-03-06 21:51:00,Carrer de Tarragona,Roger de Flor,12
T100991,2019-03-06 21:56:00,Napols,Via Laietana,9
T100992,2019-03-06 21:58:00,Passeig de Gracia,Via Laietana,12
T100993,2019-03-07 06:03:00,Passeig de Gracia,Carrer de Balmes,7
T100994,2019-03-07 06:26:00,Avinguda Diagonal,Rambla Catalunya,8
T100995,2019-03-07 06:28:00,Passeig de Gracia,Passeig de Gracia,10
T100996,2019-03-07 07:05:00,Carrer de Provenca,Carrer de Sants,7
T100997,2019-03-07 07:06:00,Avinguda Meridiana,Passeig de Sant Joan,12
T100998,2019-03-07 07:08:00,Avinguda Diagonal,Avinguda Meridiana,3
T100999,2019-03-07 07:12:00,Gran Via Corts Catalanes,Passeig de Sant Joan,11
T101000,2019-03-07 07:17:00,Carrer de Pau Claris,Carrer del Rossello,7
T101001,2019-03-07 07:17:00,Via Laietana,Carrer de Balmes,17
T101002,2019-03-07 07:18:00,Carrer de Sants,Carrer de Mallorca,5
T101003,2019-03-07 07:19:00,Passeig de Gracia,Carrer del Rossello,12
T101004,2019-03-07 07:29:00,Carrer de Provenca,Passeig de Sant Joan,14
T101005,2019-03-07 07:39:00,Carrer de Sants,Carrer de Valencia,10
T101006,2019-03-07 07:39:00,Rambla Catalunya,Roger de Flor,14
T101007,2019-03-07 07:40:00,Roger de Flor,Carrer de Provenca,17
T101008,2019-03-07 07:42:00,Avinguda Diagonal,Carrer de Mallorca,19
T101009,2019-03-07 07:46:00,Carrer de Arago,Carrer de Provenca,5
T101010,2019-03-07 07:59:00,Carrer de Arago,Gran Via Corts Catalanes,7
T101011,2019-03-07 07:59:00,Napols,Passeig de Sant Joan,13
T101012,2019-03-07 08:00:00,Carrer de Muntaner,Carrer de Muntaner,11
T101013,2019-03-07 08:00:00,Carrer de Muntaner,Carrer de Pau Claris,12
T101014,2019-03-07 08:01:00,Carrer de Tarragona,Carrer de Muntaner,6
T101015,2019-03-07 08:02:00,Carrer de Sardenya,Passeig de Gracia,16
T101016,2019-03-07 08:03:00,Carrer de Balmes,Carrer de Pau Claris,7
T101017,2019-03-07 08:07:00,Carrer de Sardenya,Carrer de Pau Claris,7
T101018,2019-03-07 08:12:00,Carrer de Sardenya,Carrer de Sardenya,13
T101019,2019-03-07 08:12:00,Carrer de Sardenya,Carrer de Mallorca,15
T101020,2019-03-07 08:14:00,Roger de Flor,Roger de Flor,14
T101021,2019-03-07 08:22:00,Carrer de Arago,Carrer de Muntaner,19
T101022,2019-03-07 08:24:00,Roger de Flor,Passeig de Sant Joan,20
T101023,2019-03-07 08:27:00,Rambla Catalunya,Carrer de Mallorca,15
T101024,2019-03-07 08:29:00,Carrer de Arago,Avinguda Diagonal,16
T101025,2019-03-07 08:30:00,Carrer de Provenca,Passeig de Gracia,10
T101026,2019-03-07 08:35:00,Carrer de Arago,Napols,19
T101027,2019-03-07 08:36:00,Napols,Rambla Catalunya,13
T101028,2019-03-07 08:38:00,Gran Via Corts Catalanes,Napols,19
T101029,2019-03-07 08:39:00,Carrer de Balmes,Gran Via Corts Catalanes,10
T101030,2019-03-07 08:39:00,Carrer de Provenca,Carrer de Mallorca,22
T101031,2019-03-07 08:46:00,Carrer de Arago,Carrer de Tarragona,13
T101032,2019-03-07 08:47:00,Carrer de Pau Claris,Avinguda Diagonal,13
T101033,2019-03-07 08:49:00,Passeig de Sant Joan,Carrer de Balmes,12
T101034,2019-03-07 08:51:00,Carrer de Sardenya,Carrer de Sardenya,13
T101035,2019-03-07 08:53:00,Carrer de Provenca,Via Laietana,12
T101036,2019-03-07 08:54:00,Passeig de Sant Joan,Avinguda Diagonal,9
T101037,2019-03-07 08:59:00,Roger de Flor,Passeig de Sant Joan,14
T101038,2019-03-07 09:02:00,Carrer de Muntaner,Carrer de Sardenya,13
T101039,2019-03-07 09:11:00,Carrer de Muntaner,Carrer de Muntaner,17
T101040,2019-03-07 09:18:00,Roger de Flor,Carrer de Provenca,10
T101041,2019-03-07 09:19:00,Roger de Flor,Napols,15
T101042,2019-03-07 09:23:00,Avinguda Diagonal,Carrer de Mallorca,10
T101043,2019-03-07 09:28:00,Gran Via Corts Catalanes,Carrer de Arago,7
T101044,2019-03-07 09:30:00,Carrer de Sardenya,Carrer de Muntaner,9
T101045,2019-03-07 09:34:00,Napols,Carrer de Pau Claris,2
T101046,2019-03-07 09:38:00,Roger de Flor,Carrer de Mallorca,8
T101047,2019-03-07 09:41:00,Roger de Flor,Rambla Catalunya,16
T101048,2019-03-07 09:42:00,Roger de Flor,Carrer del Rossello,18
T101049,2019-03-07 09:46:00,Via Laietana,Passeig de Sant Joan,9
T101050,2019-03-07 09:51:00,Roger de Flor,Carrer de Tarragona,15
T101051,2019-03-07 09:53:00,Carrer de Provenca,Carrer de Tarragona,8
T101052,2019-03-07 12:12:00,Avinguda Diagonal,Avinguda Meridiana,10
T101053,2019-03-07 12:18:00,Carrer de Balmes,Carrer de Muntaner,14
T101054,2019-03-07 12:19:00,Avinguda Diagonal,Avinguda Diagonal,7
T101055,2019-03-07 12:23:00,Roger de Flor,Carrer de Balmes,16
T101056,2019-03-07 12:26:00,Carrer de Arago,Carrer de Sardenya,15
T101057,2019-03-07 12:26:00,Carrer de Provenca,Carrer de Provenca,17
T101058,2019-03-07 12:32:00,Avinguda Meridiana,Napols,16
T101059,2019-03-07 12:36:00,Carrer de Arago,Napols,10
T101060,2019-03-07 12:46:00,Gran Via Corts Catalanes,Carrer de Provenca,10
T101061,2019-03-07 12:54:00,Avinguda Diagonal,Carrer de Provenca,10
T101062,2019-03-07 12:59:00,Carrer de Pau Claris,Carrer de Balmes,13
T101063,2019-03-07 14:02:00,Carrer de Pau Claris,Via Laietana,11
T101064,2019-03-07 14:03:00,Via Laietana,Carrer de Tarragona,18
T101065,2019-03-07 14:16:00,Avinguda Meridiana,Carrer de Provenca,12
T101066,2019-03-07 14:19:00,Carrer de Arago,Passeig de Gracia,10
T101067,2019-03-07 14:24:00,Rambla Catalunya,Carrer de Tarragona,11
T101068,2019-03-07 14:24:00,Napols,Carrer de Arago,12
T101069,2019-03-07 14:28:00,Rambla Catalunya,Carrer de Tarragona,2
T101070,2019-03-07 14:42:00,Avinguda Diagonal,Carrer de Mallorca,11
T101071,2019-03-07 14:50:00,Napols,Carrer de Sardenya,12
T101072,2019-03-07 14:50:00,Carrer de Tarragona,Carrer de Sants,11
T101073,2019-03-07 14:56:00,Carrer de Valencia,Avinguda Meridiana,7
T101074,2019-03-07 17:06:00,Via Laietana,Carrer de Muntaner,9
T101075,2019-03-07 17:07:00,Rambla Catalunya,Via Laietana,15
T101076,2019-03-07 17:14:00,Carrer de Valencia,Carrer de Balmes,5
T101077,2019-03-07 17:14:00,Carrer de Arago,Carrer de Tarragona,15
T101078,2019-03-07 17:16:00,Passeig de Gracia,Carrer de Mallorca,10
T101079,2019-03-07 17:21:00,Carrer del Rossello,Roger de Flor,10
T101080,2019-03-07 17:23:00,Carrer de Pau Claris,Passeig de Sant Joan,7
T101081,2019-03-07 17:24:00,Roger de Flor,Napols,15
T101082,2019-03-07 17:26:00,Via Laietana,Carrer de Arago,12
T101083,2019-03-07 17:32:00,Avinguda Diagonal,Gran Via Corts Catalanes,16
T101084,2019-03-07 17:34:00,Carrer de Provenca,Passeig de Gracia,8
T101085,2019-03-07 17:38:00,Gran Via Corts Catalanes,Carrer de Provenca,14
T101086,2019-03-07 17:43:00,Gran Via Corts Catalanes,Napols,5
T101087,2019-03-07 17:49:00,Carrer del Rossello,Napols,11
T101088,2019-03-07 17:53:00,Carrer de Muntaner,Carrer de Tarragona,13
T101089,2019-03-07 17:55:00,Gran Via Corts Catalanes,Via Laietana,7
T101090,2019-03-07 17:55:00,Rambla Catalunya,Carrer de Pau Claris,9
T101091,2019-03-07 17:57:00,Carrer de Balmes,Via Laietana,12
T101092,2019-03-07 17:58:00,Roger de Flor,Passeig de Sant Joan,9
T101093,2019-03-07 17:59:00,Roger de Flor,Avinguda Diagonal,14
T101094,2019-03-07 18:03:00,Avinguda Diagonal,Avinguda Diagonal,6
T101095,2019-03-07 18:04:00,Carrer del Rossello,Rambla Catalunya,19
T101096,2019-03-07 18:08:00,Carrer de Arago,Carrer de Provenca,19
T101097,2019-03-07 18:09:00,Carrer de Pau Claris,Carrer de Arago,16
T101098,2019-03-07 18:09:00,Carrer de Pau Claris,Rambla Catalunya,7
T101099,2019-03-07 18:12:00,Carrer de Balmes,Carrer de Balmes,8
