trip_id,start_time,start_station,end_station,duration_min
T2739,2019-03-07 09:36:00,Rambla Catalunya,Passeig de Gracia,18
T2321,2019-03-07 09:39:00,Roger de Flor,Avinguda Diagonal,13
T1610,2019-03-07 09:42:00,Gran Via,Roger de Flor,11
T2616,2019-03-07 09:54:00,Passeig de Gracia,Napols,18
T2746,2019-03-07 12:01:00,Carrer de Balmes,Napols,15
T1404,2019-03-07 12:03:00,Carrer de Balmes,Via Laietana,8
T2999,2019-03-07 12:12:00,Rambla Catalunya,Napols,11
T2184,2019-03-07 12:30:00,Passeig de Gracia,Rambla Catalunya,8
T2331,2019-03-07 12:32:00,Carrer de Balmes,Napols,15
T2017,2019-03-07 12:38:00,Via Laietana,Avinguda Diagonal,12
T2703,2019-03-07 17:06:00,Napols,Napols,18
T2159,2019-03-07 17:15:00,Carrer de Balmes,Gran Via,11
T1992,2019-03-07 17:26:00,Gran Via,Roger de Flor,12
T1475,2019-03-07 17:35:00,Avinguda Diagonal,Avinguda Diagonal,16
T1139,2019-03-07 17:39:00,Napols,Carrer de Balmes,21
T2771,2019-03-07 17:46:00,Gran Via,Via Laietana,16
T1885,2019-03-07 17:47:00,Roger de Flor,Roger de Flor,13
T2964,2019-03-07 17:48:00,Gran Via,Rambla Catalunya,10
T1508,2019-03-07 18:04:00,Avinguda Diagonal,Gran Via,8
T1883,2019-03-07 18:05:00,Rambla Catalunya,Passeig de Gracia,12
T1826,2019-03-07 18:07:00,Napols,Rambla Catalunya,4
T2286,2019-03-07 18:16:00,Passeig de Gracia,Carrer de Balmes,16
T2832,2019-03-07 18:19:00,Gran Via,Avinguda Diagonal,10
T1270,2019-03-07 18:26:00,Gran Via,Carrer de Balmes,11
T2707,2019-03-07 18:27:00,Rambla Catalunya,Roger de Flor,18
T2540,2019-03-07 18:27:00,Passeig de Gracia,Napols,14
T2092,2019-03-07 18:31:00,Via Laietana,Gran Via,13
T1272,2019-03-07 18:41:00,Carrer de Balmes,Carrer de Balmes,14
T2568,2019-03-07 18:48:00,Napols,Roger de Flor,5
T2146,2019-03-07 18:52:00,Via Laietana,Rambla Catalunya,9
T2630,2019-03-07 18:59:00,Gran Via,Gran Via,17
T1753,2019-03-07 19:14:00,Napols,Avinguda Diagonal,6
T1839,2019-03-07 19:42:00,Passeig de Gracia,Avinguda Diagonal,5
T2534,2019-03-07 19:42:00,Gran Via,Napols,16
T2114,2019-03-07 19:42:00,Passeig de Gracia,Gran Via,13
T2510,2019-03-07 19:46:00,Roger de Flor,Avinguda Diagonal,16
T2778,2019-03-07 19:50:00,Gran Via,Passeig de Gracia,11
T1071,2019-03-07 19:52:00,Roger de Flor,Via Laietana,10
T1522,2019-03-07 19:57:00,Carrer de Balmes,Avinguda Diagonal,12
T2032,2019-03-08 07:05:00,Roger de Flor,Gran Via,14
T2696,2019-03-08 07:07:00,Rambla Catalunya,Napols,11
T2757,2019-03-08 07:11:00,Napols,Roger de Flor,17
T2233,2019-03-08 07:14:00,Rambla Catalunya,Gran Via,12
T2533,2019-03-08 07:14:00,Rambla Catalunya,Napols,9
T2060,2019-03-08 07:37:00,Napols,Rambla Catalunya,4
T1748,2019-03-08 07:41:00,Passeig de Gracia,Passeig de Gracia,13
T2705,2019-03-08 07:46:00,Passeig de Gracia,Napols,12
T1483,2019-03-08 07:57:00,Passeig de Gracia,Rambla Catalunya,13
T1251,2019-03-08 08:02:00,Napols,Gran Via,14
T2037,2019-03-08 08:03:00,Avinguda Diagonal,Avinguda Diagonal,8
T2918,2019-03-08 08:06:00,Gran Via,Roger de Flor,13
T1294,2019-03-08 08:19:00,Roger de Flor,Roger de Flor,14
T1964,2019-03-08 08:23:00,Carrer de Balmes,Napols,14
T1828,2019-03-08 08:24:00,Passeig de Gracia,Roger de Flor,16
T1694,2019-03-08 08:24:00,Roger de Flor,Via Laietana,10
T1954,2019-03-08 08:28:00,Carrer de Balmes,Via Laietana,9
T2102,2019-03-08 08:30:00,Avinguda Diagonal,Avinguda Diagonal,7
T2520,2019-03-08 08:32:00,Napols,Rambla Catalunya,8
T1094,2019-03-08 08:34:00,Carrer de Balmes,Passeig de Gracia,7
T2504,2019-03-08 08:34:00,Roger de Flor,Rambla Catalunya,8
T1025,2019-03-08 08:34:00,Passeig de Gracia,Rambla Catalunya,14
T2549,2019-03-08 08:35:00,Roger de Flor,Avinguda Diagonal,10
T1179,2019-03-08 08:51:00,Roger de Flor,Avinguda Diagonal,16
T2888,2019-03-08 08:52:00,Carrer de Balmes,Avinguda Diagonal,14
T1164,2019-03-08 08:57:00,Avinguda Diagonal,Rambla Catalunya,10
T1131,2019-03-08 08:58:00,Gran Via,Via Laietana,12
T1832,2019-03-08 09:05:00,Roger de Flor,Gran Via,11
T2392,2019-03-08 09:11:00,Napols,Carrer de Balmes,14
T2670,2019-03-08 09:25:00,Roger de Flor,Gran Via,13
T1342,2019-03-08 09:26:00,Rambla Catalunya,Via Laietana,2
T1749,2019-03-08 09:34:00,Napols,Napols,11
T2927,2019-03-08 09:39:00,Gran Via,Carrer de Balmes,12
T1507,2019-03-08 12:04:00,Gran Via,Rambla Catalunya,11
T1384,2019-03-08 12:06:00,Roger de Flor,Napols,12
T2837,2019-03-08 17:00:00,Roger de Flor,Passeig de Gracia,10
T2944,2019-03-08 17:05:00,Carrer de Balmes,Via Laietana,8
T2687,2019-03-08 17:08:00,Gran Via,Napols,11
T2494,2019-03-08 17:50:00,Gran Via,Rambla Catalunya,14
T1566,2019-03-08 17:50:00,Carrer de Balmes,Carrer de Balmes,11
T2061,2019-03-08 18:02:00,Avinguda Diagonal,Napols,17
T1301,2019-03-08 18:02:00,Passeig de Gracia,Via Laietana,7
T1697,2019-03-08 18:04:00,Via Laietana,Gran Via,14
T1701,2019-03-08 18:05:00,Roger de Flor,Via Laietana,8
T1406,2019-03-08 18:07:00,Via Laietana,Napols,9
T2242,2019-03-08 18:07:00,Roger de Flor,Carrer de Balmes,10
T1632,2019-03-08 18:09:00,Via Laietana,Napols,2
T1994,2019-03-08 18:10:00,Napols,Gran Via,8
T1769,2019-03-08 18:16:00,Passeig de Gracia,Via Laietana,12
T2852,2019-03-08 18:21:00,Napols,Gran Via,15
T1063,2019-03-08 18:24:00,Napols,Via Laietana,17
T1740,2019-03-08 18:25:00,Rambla Catalunya,Passeig de Gracia,20
T2655,2019-03-08 18:27:00,Carrer de Balmes,Via Laietana,22
T2802,2019-03-08 18:34:00,Rambla Catalunya,Napols,12
T2364,2019-03-08 18:34:00,Avinguda Diagonal,Via Laietana,18
T1686,2019-03-08 18:37:00,Napols,Avinguda Diagonal,11
T1379,2019-03-08 18:49:00,Roger de Flor,Rambla Catalunya,14
T2449,2019-03-08 18:50:00,Napols,Napols,18
T2302,2019-03-08 18:56:00,Napols,Avinguda Diagonal,11
T1650,2019-03-08 18:57:00,Gran Via,Roger de Flor,10
T2653,2019-03-08 18:58:00,Rambla Catalunya,Passeig de Gracia,11
T1250,2019-03-08 19:09:00,Napols,Napols,11
T1412,2019-03-08 19:43:00,Avinguda Diagonal,Via Laietana,13
T2093,2019-03-08 19:47:00,Roger de Flor,Carrer de Balmes,16
T1974,2019-03-08 19:53:00,Napols,Rambla Catalunya,17
T1377,2019-03-08 19:57:00,Carrer de Balmes,Via Laietana,14
T2801,2019-03-09 10:07:00,Napols,Carrer de Balmes,30
T2511,2019-03-09 10:12:00,Roger de Flor,Roger de Flor,29
T2243,2019-03-09 10:22:00,Gran Via,Carrer de Balmes,17
T2219,2019-03-09 10:27:00,Passeig de Gracia,Passeig de Gracia,30
T1983,2019-03-09 11:00:00,Gran Via,Avinguda Diagonal,28
T1817,2019-03-09 11:09:00,Napols,Carrer de Balmes,9
T2957,2019-03-09 11:10:00,Napols,Passeig de Gracia,26
T1978,2019-03-09 11:11:00,Carrer de Balmes,Gran Via,22
T2371,2019-03-09 11:21:00,Roger de Flor,Carrer de Balmes,34
T2082,2019-03-09 11:28:00,Napols,Gran Via,14
T2863,2019-03-09 11:30:00,Gran Via,Gran Via,31
T2042,2019-03-09 11:31:00,Roger de Flor,Passeig de Gracia,20
T1023,2019-03-09 11:34:00,Roger de Flor,Avinguda Diagonal,16
T2372,2019-03-09 11:49:00,Avinguda Diagonal,Rambla Catalunya,9
T2525,2019-03-09 11:53:00,Rambla Catalunya,Roger de Flor,24
T1572,2019-03-09 12:04:00,Carrer de Balmes,Via Laietana,29
T2490,2019-03-09 12:14:00,Via Laietana,Carrer de Balmes,24
T1267,2019-03-09 12:17:00,Roger de Flor,Rambla Catalunya,21
T2953,2019-03-09 12:21:00,Carrer de Balmes,Roger de Flor,31
T1158,2019-03-09 12:31:00,Gran Via,Carrer de Balmes,15
T1060,2019-03-09 12:37:00,Roger de Flor,Passeig de Gracia,25
T1808,2019-03-09 12:42:00,Rambla Catalunya,Via Laietana,23
T2726,2019-03-09 12:44:00,Roger de Flor,Rambla Catalunya,26
T1081,2019-03-09 12:45:00,Rambla Catalunya,Avinguda Diagonal,27
T1376,2019-03-09 12:51:00,Napols,Via Laietana,13
T2166,2019-03-09 12:52:00,Carrer de Balmes,Avinguda Diagonal,30
T2267,2019-03-09 12:54:00,Passeig de Gracia,Napols,32
T2826,2019-03-09 12:57:00,Napols,Roger de Flor,24
T1722,2019-03-09 12:58:00,Via Laietana,Carrer de Balmes,24
T2968,2019-03-09 13:03:00,Avinguda Diagonal,Carrer de Balmes,14
T2045,2019-03-09 13:08:00,Carrer de Balmes,Napols,23
T2323,2019-03-09 13:22:00,Roger de Flor,Napols,29
T1010,2019-03-09 13:28:00,Gran Via,Rambla Catalunya,32
T2057,2019-03-09 13:28:00,Gran Via,Via Laietana,18
T2247,2019-03-09 13:30:00,Napols,Via Laietana,30
T1676,2019-03-09 13:36:00,Rambla Catalunya,Napols,11
T2192,2019-03-09 13:40:00,Roger de Flor,Rambla Catalunya,16
T2002,2019-03-09 13:41:00,Roger de Flor,Napols,22
T1721,2019-03-09 13:46:00,Roger de Flor,Passeig de Gracia,36
T1692,2019-03-09 13:48:00,Gran Via,Avinguda Diagonal,31
T2111,2019-03-09 14:18:00,Gran Via,Via Laietana,18
T1886,2019-03-09 14:26:00,Carrer de Balmes,Avinguda Diagonal,9
T1725,2019-03-09 14:28:00,Carrer de Balmes,Roger de Flor,15
T2212,2019-03-09 14:39:00,Napols,Avinguda Diagonal,34
T2724,2019-03-09 14:44:00,Gran Via,Via Laietana,28
T2307,2019-03-09 14:44:00,Carrer de Balmes,Via Laietana,16
T2979,2019-03-09 14:45:00,Napols,Via Laietana,27
T1214,2019-03-09 14:46:00,Carrer de Balmes,Rambla Catalunya,19
T2615,2019-03-09 14:50:00,Via Laietana,Via Laietana,21
T2657,2019-03-09 15:18:00,Napols,Avinguda Diagonal,19
T2129,2019-03-09 15:18:00,Gran Via,Carrer de Balmes,17
T2711,2019-03-09 15:29:00,Avinguda Diagonal,Roger de Flor,24
T2196,2019-03-09 15:31:00,Rambla Catalunya,Carrer de Balmes,16
T2528,2019-03-09 15:37:00,Napols,Via Laietana,28
T1946,2019-03-09 15:41:00,Via Laietana,Via Laietana,32
T2780,2019-03-09 15:52:00,Rambla Catalunya,Gran Via,19
T2431,2019-03-09 15:57:00,Roger de Flor,Via Laietana,17
T2315,2019-03-09 15:58:00,Gran Via,Avinguda Diagonal,19
T1573,2019-03-09 16:13:00,Rambla Catalunya,Napols,33
T2337,2019-03-09 16:27:00,Carrer de Balmes,Napols,22
T1448,2019-03-09 16:32:00,Passeig de Gracia,Carrer de Balmes,27
T1535,2019-03-09 16:54:00,Via Laietana,Via Laietana,26
T1550,2019-03-10 10:22:00,Napols,Napols,15
T2834,2019-03-10 10:34:00,Avinguda Diagonal,Via Laietana,28
T1914,2019-03-10 10:45:00,Avinguda Diagonal,Via Laietana,19
T2912,2019-03-10 10:51:00,Passeig de Gracia,Rambla Catalunya,17
T2937,2019-03-10 11:03:00,Carrer de Balmes,Avinguda Diagonal,32
T2252,2019-03-10 11:05:00,Napols,Gran Via,14
T1260,2019-03-10 11:05:00,Avinguda Diagonal,Rambla Catalunya,26
T2676,2019-03-10 11:07:00,Avinguda Diagonal,Avinguda Diagonal,30
T2659,2019-03-10 11:09:00,Passeig de Gracia,Napols,35
T2059,2019-03-10 11:11:00,Via Laietana,Passeig de Gracia,26
T2213,2019-03-10 11:17:00,Carrer de Balmes,Gran Via,34
T1683,2019-03-10 11:20:00,Rambla Catalunya,Carrer de Balmes,26
T2892,2019-03-10 11:21:00,Passeig de Gracia,Napols,30
T1519,2019-03-10 11:29:00,Gran Via,Napols,15
T2016,2019-03-10 11:43:00,Roger de Flor,Carrer de Balmes,22
T1430,2019-03-10 11:45:00,Roger de Flor,Carrer de Balmes,27
T1189,2019-03-10 11:46:00,Napols,Avinguda Diagonal,18
T1995,2019-03-10 11:46:00,Napols,Roger de Flor,25
T1986,2019-03-10 11:47:00,Rambla Catalunya,Gran Via,14
T1782,2019-03-10 11:58:00,Roger de Flor,Napols,23
T2861,2019-03-10 12:07:00,Roger de Flor,Rambla Catalunya,21
T1312,2019-03-10 12:10:00,Gran Via,Passeig de Gracia,15
T1306,2019-03-10 12:19:00,Rambla Catalunya,Passeig de Gracia,19
T2554,2019-03-10 12:20:00,Napols,Avinguda Diagonal,23
T2767,2019-03-10 12:24:00,Carrer de Balmes,Napols,22
T2317,2019-03-10 12:26:00,Napols,Avinguda Diagonal,20
T1806,2019-03-10 12:31:00,Carrer de Balmes,Passeig de Gracia,17
T1500,2019-03-10 12:32:00,Rambla Catalunya,Gran Via,19
T1763,2019-03-10 12:32:00,Roger de Flor,Carrer de Balmes,22
T2677,2019-03-10 12:32:00,Roger de Flor,Avinguda Diagonal,26
T1504,2019-03-10 12:33:00,Carrer de Balmes,Carrer de Balmes,29
T1600,2019-03-10 12:33:00,Roger de Flor,Passeig de Gracia,19
T1322,2019-03-10 12:36:00,Passeig de Gracia,Rambla Catalunya,16
T1021,2019-03-10 12:38:00,Avinguda Diagonal,Roger de Flor,17
T1537,2019-03-10 12:42:00,Via Laietana,Rambla Catalunya,19
T2381,2019-03-10 12:49:00,Carrer de Balmes,Napols,19
T2075,2019-03-10 12:49:00,Roger de Flor,Via Laietana,35
T2019,2019-03-10 12:49:00,Passeig de Gracia,Napols,30
T1681,2019-03-10 12:50:00,Carrer de Balmes,Gran Via,26
T1143,2019-03-10 12:52:00,Passeig de Gracia,Gran Via,26
T1337,2019-03-10 12:54:00,Gran Via,Napols,27
T1984,2019-03-10 12:55:00,Roger de Flor,Avinguda Diagonal,30
T1228,2019-03-10 13:02:00,Gran Via,Roger de Flor,14
T1395,2019-03-10 13:25:00,Gran Via,Roger de Flor,16
T1370,2019-03-10 13:27:00,Rambla Catalunya,Passeig de Gracia,40
T2046,2019-03-10 13:55:00,Roger de Flor,Roger de Flor,23
T1464,2019-03-10 14:19:00,Carrer de Balmes,Rambla Catalunya,11
T2273,2019-03-10 14:24:00,Napols,Carrer de Balmes,23
T2428,2019-03-10 14:33:00,Roger de Flor,Avinguda Diagonal,24
T1436,2019-03-10 14:35:00,Passeig de Gracia,Avinguda Diagonal,28
T2491,2019-03-10 14:37:00,Via Laietana,Rambla Catalunya,17
T2281,2019-03-10 14:56:00,Carrer de Balmes,Carrer de Balmes,33
T2618,2019-03-10 14:58:00,Rambla Catalunya,Napols,10
T2843,2019-03-10 15:03:00,Gran Via,Via Laietana,24
T1970,2019-03-10 15:38:00,Roger de Flor,Roger de Flor,34
T1426,2019-03-10 15:45:00,Napols,Rambla Catalunya,16
T1423,2019-03-10 15:49:00,Passeig de Gracia,Napols,13
T2167,2019-03-10 15:49:00,Avinguda Diagonal,Roger de Flor,26
T2666,2019-03-10 15:55:00,Roger de Flor,Roger de Flor,29
T1431,2019-03-10 16:03:00,Rambla Catalunya,Via Laietana,18
T1608,2019-03-10 16:09:00,Avinguda Diagonal,Via Laietana,27
T2545,2019-03-10 16:11:00,Gran Via,Carrer de Balmes,25
T2816,2019-03-10 16:23:00,Passeig de Gracia,Via Laietana,23
T2702,2019-03-10 16:32:00,Gran Via,Rambla Catalunya,24
T1009,2019-03-10 16:39:00,Gran Via,Passeig de Gracia,27
T1386,2019-03-10 16:44:00,Passeig de Gracia,Passeig de Gracia,26
T1789,2019-03-10 16:49:00,Napols,Via Laietana,14
T1961,2019-03-10 16:56:00,Rambla Catalunya,Napols,23
T1963,2019-03-10 16:56:00,Avinguda Diagonal,Gran Via,28
T1211,2019-03-11 07:02:00,Roger de Flor,Passeig de Gracia,8
T2258,2019-03-11 07:08:00,Rambla Catalunya,Roger de Flor,10
T1265,2019-03-11 07:10:00,Roger de Flor,Rambla Catalunya,10
T1764,2019-03-11 07:13:00,Passeig de Gracia,Via Laietana,16
T1882,2019-03-11 07:14:00,Napols,Roger de Flor,14
T1470,2019-03-11 07:35:00,Rambla Catalunya,Avinguda Diagonal,12
T2352,2019-03-11 07:40:00,Napols,Via Laietana,15
T2727,2019-03-11 07:46:00,Gran Via,Via Laietana,22
T1835,2019-03-11 07:56:00,Avinguda Diagonal,Passeig de Gracia,7
T2665,2019-03-11 07:57:00,Roger de Flor,Napols,19
T1509,2019-03-11 07:59:00,Via Laietana,Gran Via,17
T1514,2019-03-11 08:02:00,Gran Via,Passeig de Gracia,22
T2168,2019-03-11 08:02:00,Gran Via,Avinguda Diagonal,6
T2741,2019-03-11 08:02:00,Passeig de Gracia,Rambla Catalunya,6
T1960,2019-03-11 08:14:00,Napols,Carrer de Balmes,13
T1644,2019-03-11 08:17:00,Avinguda Diagonal,Via Laietana,11
T2961,2019-03-11 08:24:00,Roger de Flor,Via Laietana,8
T2459,2019-03-11 08:39:00,Napols,Rambla Catalunya,12
T1790,2019-03-11 08:52:00,Gran Via,Carrer de Balmes,14
T1742,2019-03-11 08:52:00,Passeig de Gracia,Gran Via,20
T1788,2019-03-11 08:52:00,Roger de Flor,Roger de Flor,13
T2481,2019-03-11 08:54:00,Napols,Via Laietana,4
T2056,2019-03-11 08:55:00,Carrer de Balmes,Passeig de Gracia,13
T2091,2019-03-11 08:58:00,Passeig de Gracia,Rambla Catalunya,12
T1109,2019-03-11 09:16:00,Passeig de Gracia,Passeig de Gracia,17
T1618,2019-03-11 09:29:00,Rambla Catalunya,Rambla Catalunya,13
T1421,2019-03-11 09:51:00,Passeig de Gracia,Via Laietana,5
T1022,2019-03-11 09:55:00,Gran Via,Via Laietana,14
T1259,2019-03-11 12:40:00,Gran Via,Rambla Catalunya,13
T1038,2019-03-11 12:42:00,Gran Via,Passeig de Gracia,14
T2298,2019-03-11 12:58:00,Gran Via,Rambla Catalunya,13
T1461,2019-03-11 17:00:00,Rambla Catalunya,Via Laietana,11
T2689,2019-03-11 17:07:00,Avinguda Diagonal,Roger de Flor,16
T1801,2019-03-11 17:31:00,Napols,Avinguda Diagonal,12
T2924,2019-03-11 17:40:00,Carrer de Balmes,Roger de Flor,9
T2579,2019-03-11 17:42:00,Roger de Flor,Passeig de Gracia,8
T2975,2019-03-11 17:50:00,Rambla Catalunya,Roger de Flor,21
T1614,2019-03-11 17:51:00,Gran Via,Napols,10
T1927,2019-03-11 17:57:00,Roger de Flor,Avinguda Diagonal,2
T2529,2019-03-11 18:00:00,Roger de Flor,Via Laietana,16
T1313,2019-03-11 18:20:00,Via Laietana,Carrer de Balmes,14
T2150,2019-03-11 18:20:00,Avinguda Diagonal,Carrer de Balmes,10
T2729,2019-03-11 18:23:00,Via Laietana,Passeig de Gracia,9
T1562,2019-03-11 18:23:00,Roger de Flor,Carrer de Balmes,15
T1982,2019-03-11 18:29:00,Rambla Catalunya,Passeig de Gracia,6
T1969,2019-03-11 18:30:00,Roger de Flor,Napols,11
T2205,2019-03-11 18:37:00,Carrer de Balmes,Napols,10
T2785,2019-03-11 18:57:00,Via Laietana,Roger de Flor,12
T2566,2019-03-11 19:02:00,Carrer de Balmes,Via Laietana,4
T2189,2019-03-11 19:09:00,Rambla Catalunya,Roger de Flor,6
T2586,2019-03-11 19:28:00,Roger de Flor,Gran Via,9
T2787,2019-03-11 19:48:00,Rambla Catalunya,Avinguda Diagonal,11
T2399,2019-03-11 19:51:00,Via Laietana,Carrer de Balmes,10
T2370,2019-03-12 07:13:00,Gran Via,Carrer de Balmes,20
T1738,2019-03-12 07:22:00,Passeig de Gracia,Rambla Catalunya,12
T2040,2019-03-12 07:33:00,Rambla Catalunya,Carrer de Balmes,17
T2176,2019-03-12 07:37:00,Roger de Flor,Carrer de Balmes,13
T2276,2019-03-12 07:38:00,Rambla Catalunya,Roger de Flor,10
T2289,2019-03-12 07:43:00,Passeig de Gracia,Passeig de Gracia,7
T1549,2019-03-12 07:50:00,Via Laietana,Passeig de Gracia,8
T2078,2019-03-12 08:02:00,Roger de Flor,Via Laietana,15
T1255,2019-03-12 08:10:00,Avinguda Diagonal,Gran Via,12
T1112,2019-03-12 08:14:00,Napols,Napols,14
T2650,2019-03-12 08:17:00,Passeig de Gracia,Carrer de Balmes,12
T2820,2019-03-12 08:22:00,Passeig de Gracia,Rambla Catalunya,17
T1130,2019-03-12 08:24:00,Gran Via,Carrer de Balmes,8
T1648,2019-03-12 08:26:00,Via Laietana,Napols,13
T1932,2019-03-12 08:29:00,Gran Via,Carrer de Balmes,10
T1460,2019-03-12 08:36:00,Gran Via,Via Laietana,6
T2623,2019-03-12 08:37:00,Napols,Roger de Flor,15
T1931,2019-03-12 08:38:00,Roger de Flor,Passeig de Gracia,7
T1629,2019-03-12 08:45:00,Roger de Flor,Rambla Catalunya,11
T2629,2019-03-12 08:46:00,Rambla Catalunya,Napols,20
T1446,2019-03-12 08:47:00,Avinguda Diagonal,Napols,8
T1175,2019-03-12 08:55:00,Passeig de Gracia,Carrer de Balmes,11
T1491,2019-03-12 09:16:00,Passeig de Gracia,Carrer de Balmes,11
T2365,2019-03-12 09:29:00,Gran Via,Roger de Flor,17
T2973,2019-03-12 09:35:00,Carrer de Balmes,Passeig de Gracia,13
T2433,2019-03-12 09:37:00,Carrer de Balmes,Avinguda Diagonal,15
T1073,2019-03-12 09:48:00,Napols,Avinguda Diagonal,17
T2038,2019-03-12 09:49:00,Roger de Flor,Avinguda Diagonal,7
T2314,2019-03-12 12:06:00,Gran Via,Avinguda Diagonal,9
T2637,2019-03-12 12:13:00,Rambla Catalunya,Napols,15
T1288,2019-03-12 12:13:00,Carrer de Balmes,Avinguda Diagonal,3
T2224,2019-03-12 12:15:00,Gran Via,Napols,13
T2332,2019-03-12 12:18:00,Napols,Napols,14
T1062,2019-03-12 12:54:00,Roger de Flor,Avinguda Diagonal,19
T2846,2019-03-12 12:58:00,Via Laietana,Gran Via,7
T2844,2019-03-12 17:25:00,Napols,Passeig de Gracia,14
T1906,2019-03-12 17:26:00,Carrer de Balmes,Roger de Flor,22
T1812,2019-03-12 17:39:00,Gran Via,Napols,9
T1981,2019-03-12 17:45:00,Carrer de Balmes,Avinguda Diagonal,14
T1195,2019-03-12 17:47:00,Gran Via,Gran Via,11
T2190,2019-03-12 17:54:00,Rambla Catalunya,Napols,13
T2933,2019-03-12 17:55:00,Passeig de Gracia,Passeig de Gracia,16
T1481,2019-03-12 17:58:00,Napols,Passeig de Gracia,13
T1336,2019-03-12 18:02:00,Napols,Passeig de Gracia,18
T2013,2019-03-12 18:04:00,Passeig de Gracia,Gran Via,15
T2108,2019-03-12 18:14:00,Carrer de Balmes,Roger de Flor,18
T2228,2019-03-12 18:17:00,Gran Via,Avinguda Diagonal,11
T1973,2019-03-12 18:18:00,Napols,Passeig de Gracia,12
T1956,2019-03-12 18:19:00,Gran Via,Gran Via,17
T2521,2019-03-12 18:20:00,Rambla Catalunya,Roger de Flor,19
T1501,2019-03-12 18:21:00,Rambla Catalunya,Napols,16
T1410,2019-03-12 18:24:00,Passeig de Gracia,Via Laietana,15
T2606,2019-03-12 18:26:00,Rambla Catalunya,Carrer de Balmes,12
T1634,2019-03-12 18:31:00,Napols,Avinguda Diagonal,16
T1168,2019-03-12 18:37:00,Napols,Carrer de Balmes,12
T1613,2019-03-12 18:40:00,Gran Via,Avinguda Diagonal,13
T2448,2019-03-12 18:43:00,Passeig de Gracia,Passeig de Gracia,12
T2068,2019-03-12 18:44:00,Roger de Flor,Via Laietana,11
T2732,2019-03-12 18:47:00,Gran Via,Napols,10
T2526,2019-03-12 18:48:00,Gran Via,Carrer de Balmes,17
T1101,2019-03-12 18:51:00,Rambla Catalunya,Via Laietana,15
T2100,2019-03-12 18:51:00,Gran Via,Via Laietana,11
T1919,2019-03-12 18:53:00,Avinguda Diagonal,Via Laietana,13
T1499,2019-03-12 18:59:00,Napols,Rambla Catalunya,20
T2041,2019-03-12 19:12:00,Passeig de Gracia,Avinguda Diagonal,15
T1115,2019-03-12 19:12:00,Napols,Carrer de Balmes,17
T2758,2019-03-12 19:18:00,Passeig de Gracia,Gran Via,21
T1217,2019-03-12 19:20:00,Avinguda Diagonal,Gran Via,12
T2663,2019-03-12 19:26:00,Napols,Rambla Catalunya,15
T2886,2019-03-12 19:32:00,Napols,Avinguda Diagonal,13
T2156,2019-03-12 19:48:00,Gran Via,Gran Via,6
T1563,2019-03-12 19:54:00,Gran Via,Napols,5
T2430,2019-03-13 07:15:00,Avinguda Diagonal,Napols,19
T2062,2019-03-13 07:16:00,Roger de Flor,Rambla Catalunya,13
T1796,2019-03-13 07:17:00,Roger de Flor,Via Laietana,9
T1200,2019-03-13 07:25:00,Gran Via,Avinguda Diagonal,11
T2627,2019-03-13 07:28:00,Passeig de Gracia,Gran Via,12
T2544,2019-03-13 07:36:00,Gran Via,Gran Via,13
T1107,2019-03-13 07:51:00,Rambla Catalunya,Carrer de Balmes,10
T1344,2019-03-13 07:57:00,Via Laietana,Gran Via,16
T2906,2019-03-13 07:58:00,Roger de Flor,Carrer de Balmes,8
T1351,2019-03-13 08:00:00,Roger de Flor,Roger de Flor,15
T1590,2019-03-13 08:01:00,Gran Via,Rambla Catalunya,15
T2137,2019-03-13 08:12:00,Passeig de Gracia,Gran Via,2
T2904,2019-03-13 08:14:00,Gran Via,Gran Via,16
T2295,2019-03-13 08:24:00,Gran Via,Rambla Catalunya,12
T2382,2019-03-13 08:25:00,Gran Via,Carrer de Balmes,4
T1635,2019-03-13 08:40:00,Via Laietana,Carrer de Balmes,8
T1838,2019-03-13 08:40:00,Gran Via,Carrer de Balmes,16
T2539,2019-03-13 08:43:00,Napols,Roger de Flor,13
T1289,2019-03-13 08:44:00,Via Laietana,Napols,16
T2182,2019-03-13 08:45:00,Gran Via,Napols,11
T2312,2019-03-13 08:47:00,Passeig de Gracia,Rambla Catalunya,11
T1136,2019-03-13 08:53:00,Carrer de Balmes,Passeig de Gracia,18
T2916,2019-03-13 09:02:00,Rambla Catalunya,Napols,7
T2436,2019-03-13 09:07:00,Passeig de Gracia,Avinguda Diagonal,3
T2893,2019-03-13 09:13:00,Napols,Gran Via,16
T1943,2019-03-13 09:24:00,Passeig de Gracia,Carrer de Balmes,15
T2584,2019-03-13 09:25:00,Via Laietana,Via Laietana,15
T1733,2019-03-13 09:25:00,Roger de Flor,Napols,14
T1911,2019-03-13 09:52:00,Napols,Rambla Catalunya,17
T2194,2019-03-13 12:11:00,Passeig de Gracia,Avinguda Diagonal,8
T1118,2019-03-13 12:20:00,Carrer de Balmes,Rambla Catalunya,13
T2385,2019-03-13 12:26:00,Gran Via,Rambla Catalunya,5
T2920,2019-03-13 12:32:00,Avinguda Diagonal,Via Laietana,18
T2607,2019-03-13 12:47:00,Rambla Catalunya,Rambla Catalunya,8
T1226,2019-03-13 12:48:00,Passeig de Gracia,Passeig de Gracia,11
T1829,2019-03-13 17:03:00,Rambla Catalunya,Via Laietana,9
T2624,2019-03-13 17:15:00,Passeig de Gracia,Rambla Catalunya,15
