id,type,latitude,longitude,slots,bikes,updateTime
11,BIKE,41.390303,2.141408,24,13,05/03/19 16:28:39
11,BIKE,41.390303,2.141408,24,16,03/03/19 08:22:36
11,BIKE,41.390303,2.141408,24,12,02/03/19 18:03:53
11,BIKE,41.390303,2.141408,24,12,10/03/19 12:16:27
11,BIKE,41.390303,2.141408,24,6,12/03/19 22:35:14
11,BIKE,41.390303,2.141408,24,10,08/03/19 16:16:29
11,BIKE,41.390303,2.141408,24,8,10/03/19 21:02:19
11,BIKE,41.390303,2.141408,24,10,02/03/19 19:34:08
11,BIKE,41.390303,2.141408,24,9,08/03/19 20:18:57
11,BIKE,41.390303,2.141408,24,18,10/03/19 07:50:11
11,BIKE,41.390303,2.141408,24,7,09/03/19 19:41:35
11,BIKE,41.390303,2.141408,24,13,01/03/19 16:43:13
11,BIKE,41.390303,2.141408,24,12,02/03/19 12:53:30
11,BIKE,41.390303,2.141408,24,14,14/03/19 11:48:45
11,BIKE,41.390303,2.141408,24,11,04/03/19 16:19:00
11,BIKE,41.390303,2.141408,24,15,04/03/19 09:34:22
11,BIKE,41.390303,2.141408,24,14,09/03/19 09:15:08
11,BIKE,41.390303,2.141408,24,8,11/03/19 20:12:46
12,BIKE,41.387843,2.190427,22,10,14/03/19 18:12:45
12,BIKE,41.387843,2.190427,22,12,11/03/19 16:06:54
12,BIKE,41.387843,2.190427,22,11,12/03/19 18:14:48
12,BIKE,41.387843,2.190427,22,12,13/03/19 11:13:12
12,BIKE,41.387843,2.190427,22,9,09/03/19 18:40:05
12,BIKE,41.387843,2.190427,22,14,09/03/19 09:15:36
12,BIKE,41.387843,2.190427,22,13,08/03/19 13:02:16
12,BIKE,41.387843,2.190427,22,13,03/03/19 08:25:36
12,BIKE,41.387843,2.190427,22,15,01/03/19 12:12:33
12,BIKE,41.387843,2.190427,22,13,02/03/19 11:41:21
12,BIKE,41.387843,2.190427,22,12,13/03/19 13:13:15
12,BIKE,41.387843,2.190427,22,13,05/03/19 14:33:00
12,BIKE,41.387843,2.190427,22,18,01/03/19 06:10:06
12,BIKE,41.387843,2.190427,22,14,02/03/19 11:28:48
12,BIKE,41.387843,2.190427,22,10,02/03/19 20:52:39
12,BIKE,41.387843,2.190427,22,13,06/03/19 13:18:02
12,BIKE,41.387843,2.190427,22,13,10/03/19 15:31:11
12,BIKE,41.387843,2.190427,22,18,12/03/19 07:26:35
12,BIKE,41.387843,2.190427,22,13,12/03/19 12:04:05
12,BIKE,41.387843,2.190427,22,10,14/03/19 22:01:54
12,BIKE,41.387843,2.190427,22,12,12/03/19 15:50:11
12,BIKE,41.387843,2.190427,22,17,04/03/19 06:20:36
12,BIKE,41.387843,2.190427,22,9,07/03/19 18:41:23
12,BIKE,41.387843,2.190427,22,9,10/03/19 19:24:42
12,BIKE,41.387843,2.190427,22,14,03/03/19 12:50:07
12,BIKE,41.387843,2.190427,22,15,10/03/19 06:11:44
12,BIKE,41.387843,2.190427,22,10,01/03/19 20:29:10
12,BIKE,41.387843,2.190427,22,15,04/03/19 10:32:03
12,BIKE,41.387843,2.190427,22,9,12/03/19 21:47:20
12,BIKE,41.387843,2.190427,22,10,05/03/19 12:01:55
12,BIKE,41.387843,2.190427,22,13,14/03/19 12:21:48
12,BIKE,41.387843,2.190427,22,10,12/03/19 19:28:02
12,BIKE,41.387843,2.190427,22,14,04/03/19 08:35:05
12,BIKE,41.387843,2.190427,22,17,13/03/19 06:08:56
12,BIKE,41.387843,2.190427,22,7,13/03/19 18:32:15
12,BIKE,41.387843,2.190427,22,9,14/03/19 21:41:34
12,BIKE,41.387843,2.190427,22,7,06/03/19 22:43:39
12,BIKE,41.387843,2.190427,22,17,13/03/19 08:13:23
12,BIKE,41.387843,2.190427,22,13,05/03/19 08:26:10
12,BIKE,41.387843,2.190427,22,15,05/03/19 11:17:37
13,ELECTRIC_BIKE,41.385487,2.160783,18,13,08/03/19 18:23:20
13,ELECTRIC_BIKE,41.385487,2.160783,18,3,06/03/19 21:21:10
13,ELECTRIC_BIKE,41.385487,2.160783,18,13,01/03/19 20:56:40
13,ELECTRIC_BIKE,41.385487,2.160783,18,5,11/03/19 12:00:47
13,ELECTRIC_BIKE,41.385487,2.160783,18,11,07/03/19 21:56:49
13,ELECTRIC_BIKE,41.385487,2.160783,18,7,12/03/19 10:01:13
13,ELECTRIC_BIKE,41.385487,2.160783,18,18,03/03/19 08:04:00
13,ELECTRIC_BIKE,41.385487,2.160783,18,5,04/03/19 13:12:56
13,ELECTRIC_BIKE,41.385487,2.160783,18,18,10/03/19 07:17:34
13,ELECTRIC_BIKE,41.385487,2.160783,18,3,10/03/19 17:51:57
13,ELECTRIC_BIKE,41.385487,2.160783,18,11,08/03/19 22:50:03
13,ELECTRIC_BIKE,41.385487,2.160783,18,8,09/03/19 07:56:32
13,ELECTRIC_BIKE,41.385487,2.160783,18,17,13/03/19 07:23:40
13,ELECTRIC_BIKE,41.385487,2.160783,18,8,13/03/19 09:00:35
13,ELECTRIC_BIKE,41.385487,2.160783,18,17,13/03/19 09:37:07
13,ELECTRIC_BIKE,41.385487,2.160783,18,4,14/03/19 15:53:06
13,ELECTRIC_BIKE,41.385487,2.160783,18,14,05/03/19 15:06:25
13,ELECTRIC_BIKE,41.385487,2.160783,18,2,12/03/19 22:49:24
13,ELECTRIC_BIKE,41.385487,2.160783,18,15,04/03/19 13:00:34
13,ELECTRIC_BIKE,41.385487,2.160783,18,2,13/03/19 21:43:24
13,ELECTRIC_BIKE,41.385487,2.160783,18,12,14/03/19 18:29:55
13,ELECTRIC_BIKE,41.385487,2.160783,18,2,07/03/19 20:54:30
13,ELECTRIC_BIKE,41.385487,2.160783,18,16,08/03/19 09:52:11
13,ELECTRIC_BIKE,41.385487,2.160783,18,5,02/03/19 13:02:39
13,ELECTRIC_BIKE,41.385487,2.160783,18,12,02/03/19 21:29:14
13,ELECTRIC_BIKE,41.385487,2.160783,18,3,03/03/19 18:14:21
13,ELECTRIC_BIKE,41.385487,2.160783,18,18,01/03/19 09:26:42
13,ELECTRIC_BIKE,41.385487,2.160783,18,2,06/03/19 20:03:14
13,ELECTRIC_BIKE,41.385487,2.160783,18,13,14/03/19 19:21:49
13,ELECTRIC_BIKE,41.385487,2.160783,18,8,10/03/19 08:24:21
13,ELECTRIC_BIKE,41.385487,2.160783,18,18,09/03/19 07:00:56
13,ELECTRIC_BIKE,41.385487,2.160783,18,7,11/03/19 10:28:45
13,ELECTRIC_BIKE,41.385487,2.160783,18,16,01/03/19 14:53:07
13,ELECTRIC_BIKE,41.385487,2.160783,18,7,10/03/19 08:03:01
13,ELECTRIC_BIKE,41.385487,2.160783,18,18,08/03/19 06:56:22
13,ELECTRIC_BIKE,41.385487,2.160783,18,8,02/03/19 07:29:04
13,ELECTRIC_BIKE,41.385487,2.160783,18,17,08/03/19 11:12:13
13,ELECTRIC_BIKE,41.385487,2.160783,18,6,10/03/19 12:58:44
13,ELECTRIC_BIKE,41.385487,2.160783,18,16,07/03/19 11:28:34
13,ELECTRIC_BIKE,41.385487,2.160783,18,5,13/03/19 13:26:02
14,BIKE,41.404508,2.187772,25,11,14/03/19 18:22:45
14,BIKE,41.404508,2.187772,25,18,06/03/19 10:52:48
14,BIKE,41.404508,2.187772,25,15,14/03/19 13:07:49
14,BIKE,41.404508,2.187772,25,9,04/03/19 18:12:00
14,BIKE,41.404508,2.187772,25,19,02/03/19 06:16:22
14,BIKE,41.404508,2.187772,25,11,10/03/19 21:03:37
14,BIKE,41.404508,2.187772,25,9,03/03/19 22:50:51
14,BIKE,41.404508,2.187772,25,18,05/03/19 10:29:15
14,BIKE,41.404508,2.187772,25,9,06/03/19 21:36:15
14,BIKE,41.404508,2.187772,25,15,10/03/19 10:53:25
14,BIKE,41.404508,2.187772,25,11,12/03/19 21:29:34
14,BIKE,41.404508,2.187772,25,10,13/03/19 17:16:59
14,BIKE,41.404508,2.187772,25,13,09/03/19 10:31:00
14,BIKE,41.404508,2.187772,25,20,14/03/19 07:30:23
14,BIKE,41.404508,2.187772,25,14,11/03/19 12:17:08
14,BIKE,41.404508,2.187772,25,11,13/03/19 18:13:35
14,BIKE,41.404508,2.187772,25,15,09/03/19 09:21:34
14,BIKE,41.404508,2.187772,25,12,02/03/19 14:44:26
14,BIKE,41.404508,2.187772,25,16,03/03/19 08:09:39
14,BIKE,41.404508,2.187772,25,14,06/03/19 13:59:49
14,BIKE,41.404508,2.187772,25,19,12/03/19 06:14:49
14,BIKE,41.404508,2.187772,25,5,06/03/19 22:16:06
14,BIKE,41.404508,2.187772,25,15,01/03/19 14:07:46
14,BIKE,41.404508,2.187772,25,8,07/03/19 20:23:54
14,BIKE,41.404508,2.187772,25,16,10/03/19 08:22:03
14,BIKE,41.404508,2.187772,25,19,14/03/19 08:40:35
14,BIKE,41.404508,2.187772,25,17,03/03/19 08:53:57
14,BIKE,41.404508,2.187772,25,11,05/03/19 15:14:14
14,BIKE,41.404508,2.187772,25,13,07/03/19 20:48:22
14,BIKE,41.404508,2.187772,25,11,07/03/19 16:18:09
14,BIKE,41.404508,2.187772,25,14,14/03/19 14:24:19
14,BIKE,41.404508,2.187772,25,9,06/03/19 22:07:10
14,BIKE,41.404508,2.187772,25,19,08/03/19 09:53:07
14,BIKE,41.404508,2.187772,25,17,04/03/19 08:22:23
14,BIKE,41.404508,2.187772,25,13,01/03/19 17:42:25
14,BIKE,41.404508,2.187772,25,9,06/03/19 20:01:36
14,BIKE,41.404508,2.187772,25,18,07/03/19 10:41:32
14,BIKE,41.404508,2.187772,25,15,03/03/19 10:13:57
14,BIKE,41.404508,2.187772,25,13,10/03/19 14:27:39
14,BIKE,41.404508,2.187772,25,13,05/03/19 19:40:10
15,BIKE,41.410455,2.171177,33,22,01/03/19 10:10:05
15,BIKE,41.410455,2.171177,33,13,08/03/19 20:31:23
15,BIKE,41.410455,2.171177,33,23,04/03/19 14:50:48
15,BIKE,41.410455,2.171177,33,16,11/03/19 17:09:38
15,BIKE,41.410455,2.171177,33,15,01/03/19 16:28:03
15,BIKE,41.410455,2.171177,33,20,11/03/19 14:11:48
15,BIKE,41.410455,2.171177,33,15,08/03/19 15:08:26
15,BIKE,41.410455,2.171177,33,14,11/03/19 22:29:47
15,BIKE,41.410455,2.171177,33,22,06/03/19 12:27:32
15,BIKE,41.410455,2.171177,33,10,13/03/19 22:38:21
15,BIKE,41.410455,2.171177,33,13,08/03/19 19:51:39
15,BIKE,41.410455,2.171177,33,23,14/03/19 09:42:56
15,BIKE,41.410455,2.171177,33,13,05/03/19 20:20:43
15,BIKE,41.410455,2.171177,33,18,12/03/19 12:29:22
15,BIKE,41.410455,2.171177,33,23,10/03/19 09:40:08
15,BIKE,41.410455,2.171177,33,17,13/03/19 10:50:55
15,BIKE,41.410455,2.171177,33,22,03/03/19 08:40:23
15,BIKE,41.410455,2.171177,33,20,08/03/19 11:30:17
15,BIKE,41.410455,2.171177,33,23,13/03/19 07:08:52
15,BIKE,41.410455,2.171177,33,18,04/03/19 15:52:37
15,BIKE,41.410455,2.171177,33,9,14/03/19 22:16:59
15,BIKE,41.410455,2.171177,33,13,14/03/19 22:24:33
15,BIKE,41.410455,2.171177,33,11,07/03/19 22:53:02
15,BIKE,41.410455,2.171177,33,20,11/03/19 10:12:43
15,BIKE,41.410455,2.171177,33,20,07/03/19 09:54:51
15,BIKE,41.410455,2.171177,33,13,10/03/19 17:13:47
15,BIKE,41.410455,2.171177,33,12,13/03/19 22:05:35
15,BIKE,41.410455,2.171177,33,11,11/03/19 20:30:51
15,BIKE,41.410455,2.171177,33,22,05/03/19 09:47:02
15,BIKE,41.410455,2.171177,33,17,09/03/19 18:24:04
15,BIKE,41.410455,2.171177,33,20,12/03/19 14:50:01
15,BIKE,41.410455,2.171177,33,22,09/03/19 13:23:39
15,BIKE,41.410455,2.171177,33,18,05/03/19 14:48:54
15,BIKE,41.410455,2.171177,33,15,11/03/19 15:06:15
15,BIKE,41.410455,2.171177,33,14,11/03/19 21:17:16
15,BIKE,41.410455,2.171177,33,15,09/03/19 19:07:44
15,BIKE,41.410455,2.171177,33,27,05/03/19 06:44:27
15,BIKE,41.410455,2.171177,33,15,08/03/19 18:28:46
15,BIKE,41.410455,2.171177,33,23,09/03/19 11:39:09
15,BIKE,41.410455,2.171177,33,22,03/03/19 11:14:30
16,BIKE,41.41535,2.179342,19,10,13/03/19 16:44:58
16,BIKE,41.41535,2.179342,19,7,09/03/19 22:59:30
16,BIKE,41.41535,2.179342,19,14,01/03/19 07:04:34
16,BIKE,41.41535,2.179342,19,11,04/03/19 14:19:12
16,BIKE,41.41535,2.179342,19,13,12/03/19 10:52:50
16,BIKE,41.41535,2.179342,19,8,10/03/19 21:51:02
16,BIKE,41.41535,2.179342,19,10,08/03/19 13:52:53
16,BIKE,41.41535,2.179342,19,10,07/03/19 20:13:33
16,BIKE,41.41535,2.179342,19,7,06/03/19 20:33:28
16,BIKE,41.41535,2.179342,19,15,14/03/19 07:05:06
16,BIKE,41.41535,2.179342,19,8,05/03/19 18:25:16
16,BIKE,41.41535,2.179342,19,8,12/03/19 19:34:35
16,BIKE,41.41535,2.179342,19,10,01/03/19 20:15:25
16,BIKE,41.41535,2.179342,19,6,08/03/19 22:25:58
16,BIKE,41.41535,2.179342,19,7,04/03/19 18:21:31
16,BIKE,41.41535,2.179342,19,7,06/03/19 20:05:22
16,BIKE,41.41535,2.179342,19,8,09/03/19 18:04:04
16,BIKE,41.41535,2.179342,19,14,01/03/19 11:46:01
16,BIKE,41.41535,2.179342,19,8,02/03/19 20:00:52
16,BIKE,41.41535,2.179342,19,10,09/03/19 17:59:10
16,BIKE,41.41535,2.179342,19,8,10/03/19 17:53:49
16,BIKE,41.41535,2.179342,19,7,01/03/19 22:59:24
16,BIKE,41.41535,2.179342,19,9,14/03/19 18:47:04
16,BIKE,41.41535,2.179342,19,14,07/03/19 11:00:02
16,BIKE,41.41535,2.179342,19,11,14/03/19 11:06:53
16,BIKE,41.41535,2.179342,19,13,02/03/19 11:19:21
16,BIKE,41.41535,2.179342,19,14,13/03/19 08:10:30
16,BIKE,41.41535,2.179342,19,13,10/03/19 07:03:13
16,BIKE,41.41535,2.179342,19,9,12/03/19 18:55:53
16,BIKE,41.41535,2.179342,19,8,12/03/19 19:54:20
16,BIKE,41.41535,2.179342,19,11,03/03/19 08:46:05
16,BIKE,41.41535,2.179342,19,12,03/03/19 12:15:17
16,BIKE,41.41535,2.179342,19,8,14/03/19 21:51:49
16,BIKE,41.41535,2.179342,19,7,07/03/19 20:49:21
16,BIKE,41.41535,2.179342,19,8,03/03/19 16:19:50
16,BIKE,41.41535,2.179342,19,8,09/03/19 22:07:28
16,BIKE,41.41535,2.179342,19,12,13/03/19 11:08:35
16,BIKE,41.41535,2.179342,19,9,04/03/19 20:24:40
16,BIKE,41.41535,2.179342,19,9,13/03/19 21:49:12
16,BIKE,41.41535,2.179342,19,9,01/03/19 16:04:05
17,ELECTRIC_BIKE,41.45955,2.12732,25,25,09/03/19 08:25:46
17,ELECTRIC_BIKE,41.45955,2.12732,25,9,06/03/19 10:21:46
17,ELECTRIC_BIKE,41.45955,2.12732,25,21,08/03/19 14:53:58
17,ELECTRIC_BIKE,41.45955,2.12732,25,7,09/03/19 10:09:36
17,ELECTRIC_BIKE,41.45955,2.12732,25,25,03/03/19 07:39:32
17,ELECTRIC_BIKE,41.45955,2.12732,25,10,01/03/19 08:19:23
17,ELECTRIC_BIKE,41.45955,2.12732,25,16,08/03/19 22:38:29
17,ELECTRIC_BIKE,41.45955,2.12732,25,8,14/03/19 12:49:11
17,ELECTRIC_BIKE,41.45955,2.12732,25,19,05/03/19 15:49:36
17,ELECTRIC_BIKE,41.45955,2.12732,25,8,08/03/19 13:50:01
17,ELECTRIC_BIKE,41.45955,2.12732,25,18,02/03/19 19:17:56
17,ELECTRIC_BIKE,41.45955,2.12732,25,12,05/03/19 07:16:26
17,ELECTRIC_BIKE,41.45955,2.12732,25,24,02/03/19 10:07:53
17,ELECTRIC_BIKE,41.45955,2.12732,25,7,02/03/19 15:15:56
17,ELECTRIC_BIKE,41.45955,2.12732,25,18,12/03/19 19:07:50
17,ELECTRIC_BIKE,41.45955,2.12732,25,6,13/03/19 13:47:01
17,ELECTRIC_BIKE,41.45955,2.12732,25,18,13/03/19 17:02:36
17,ELECTRIC_BIKE,41.45955,2.12732,25,5,11/03/19 19:11:57
17,ELECTRIC_BIKE,41.45955,2.12732,25,20,02/03/19 16:47:35
17,ELECTRIC_BIKE,41.45955,2.12732,25,4,13/03/19 19:46:00
17,ELECTRIC_BIKE,41.45955,2.12732,25,15,01/03/19 22:58:53
17,ELECTRIC_BIKE,41.45955,2.12732,25,10,04/03/19 09:23:46
17,ELECTRIC_BIKE,41.45955,2.12732,25,21,04/03/19 13:02:18
17,ELECTRIC_BIKE,41.45955,2.12732,25,10,11/03/19 09:48:08
17,ELECTRIC_BIKE,41.45955,2.12732,25,21,02/03/19 13:17:39
17,ELECTRIC_BIKE,41.45955,2.12732,25,13,14/03/19 06:46:48
17,ELECTRIC_BIKE,41.45955,2.12732,25,19,03/03/19 17:01:25
17,ELECTRIC_BIKE,41.45955,2.12732,25,9,13/03/19 10:02:25
17,ELECTRIC_BIKE,41.45955,2.12732,25,16,09/03/19 20:35:15
17,ELECTRIC_BIKE,41.45955,2.12732,25,4,04/03/19 18:41:16
17,ELECTRIC_BIKE,41.45955,2.12732,25,23,06/03/19 11:33:36
17,ELECTRIC_BIKE,41.45955,2.12732,25,8,02/03/19 13:31:00
17,ELECTRIC_BIKE,41.45955,2.12732,25,19,07/03/19 17:35:20
17,ELECTRIC_BIKE,41.45955,2.12732,25,7,10/03/19 13:07:38
17,ELECTRIC_BIKE,41.45955,2.12732,25,24,03/03/19 09:03:11
17,ELECTRIC_BIKE,41.45955,2.12732,25,11,14/03/19 06:20:10
17,ELECTRIC_BIKE,41.45955,2.12732,25,21,10/03/19 15:32:43
17,ELECTRIC_BIKE,41.45955,2.12732,25,6,06/03/19 15:14:57
17,ELECTRIC_BIKE,41.45955,2.12732,25,19,05/03/19 19:10:52
17,ELECTRIC_BIKE,41.45955,2.12732,25,10,11/03/19 08:26:45
18,ELECTRIC_BIKE,41.439266,2.163292,36,36,06/03/19 07:24:52
18,ELECTRIC_BIKE,41.439266,2.163292,36,7,14/03/19 18:16:02
18,ELECTRIC_BIKE,41.439266,2.163292,36,26,07/03/19 18:55:37
18,ELECTRIC_BIKE,41.439266,2.163292,36,4,10/03/19 19:56:16
18,ELECTRIC_BIKE,41.439266,2.163292,36,36,13/03/19 06:02:26
18,ELECTRIC_BIKE,41.439266,2.163292,36,7,14/03/19 17:28:31
18,ELECTRIC_BIKE,41.439266,2.163292,36,23,04/03/19 22:14:52
18,ELECTRIC_BIKE,41.439266,2.163292,36,6,07/03/19 18:20:27
18,ELECTRIC_BIKE,41.439266,2.163292,36,32,11/03/19 13:01:26
18,ELECTRIC_BIKE,41.439266,2.163292,36,11,06/03/19 14:04:32
18,ELECTRIC_BIKE,41.439266,2.163292,36,32,05/03/19 12:02:17
18,ELECTRIC_BIKE,41.439266,2.163292,36,17,09/03/19 06:07:05
18,ELECTRIC_BIKE,41.439266,2.163292,36,26,13/03/19 18:38:59
18,ELECTRIC_BIKE,41.439266,2.163292,36,9,07/03/19 15:04:28
18,ELECTRIC_BIKE,41.439266,2.163292,36,31,06/03/19 14:53:54
18,ELECTRIC_BIKE,41.439266,2.163292,36,3,11/03/19 21:48:00
18,ELECTRIC_BIKE,41.439266,2.163292,36,27,08/03/19 18:16:01
18,ELECTRIC_BIKE,41.439266,2.163292,36,2,05/03/19 22:41:23
18,ELECTRIC_BIKE,41.439266,2.163292,36,35,13/03/19 07:57:13
18,ELECTRIC_BIKE,41.439266,2.163292,36,1,09/03/19 22:06:23
18,ELECTRIC_BIKE,41.439266,2.163292,36,30,10/03/19 15:33:26
18,ELECTRIC_BIKE,41.439266,2.163292,36,12,12/03/19 12:27:29
18,ELECTRIC_BIKE,41.439266,2.163292,36,31,02/03/19 15:18:04
18,ELECTRIC_BIKE,41.439266,2.163292,36,17,12/03/19 06:17:29
18,ELECTRIC_BIKE,41.439266,2.163292,36,25,02/03/19 21:05:23
18,ELECTRIC_BIKE,41.439266,2.163292,36,9,01/03/19 16:38:05
18,ELECTRIC_BIKE,41.439266,2.163292,36,36,14/03/19 06:11:57
18,ELECTRIC_BIKE,41.439266,2.163292,36,3,04/03/19 21:25:12
18,ELECTRIC_BIKE,41.439266,2.163292,36,31,01/03/19 13:55:10
18,ELECTRIC_BIKE,41.439266,2.163292,36,15,10/03/19 08:20:52
18,ELECTRIC_BIKE,41.439266,2.163292,36,27,05/03/19 16:18:08
18,ELECTRIC_BIKE,41.439266,2.163292,36,17,06/03/19 07:55:59
18,ELECTRIC_BIKE,41.439266,2.163292,36,30,14/03/19 15:35:13
18,ELECTRIC_BIKE,41.439266,2.163292,36,6,08/03/19 18:34:13
18,ELECTRIC_BIKE,41.439266,2.163292,36,36,01/03/19 07:13:44
18,ELECTRIC_BIKE,41.439266,2.163292,36,5,10/03/19 19:38:22
18,ELECTRIC_BIKE,41.439266,2.163292,36,28,03/03/19 16:22:32
18,ELECTRIC_BIKE,41.439266,2.163292,36,12,05/03/19 11:32:01
18,ELECTRIC_BIKE,41.439266,2.163292,36,34,03/03/19 09:23:32
18,ELECTRIC_BIKE,41.439266,2.163292,36,17,13/03/19 06:04:41
19,BIKE,41.422218,2.160622,36,26,02/03/19 09:52:44
19,BIKE,41.422218,2.160622,36,25,08/03/19 10:41:51
19,BIKE,41.422218,2.160622,36,14,07/03/19 20:57:13
19,BIKE,41.422218,2.160622,36,20,08/03/19 14:18:23
19,BIKE,41.422218,2.160622,36,23,09/03/19 09:16:47
19,BIKE,41.422218,2.160622,36,20,02/03/19 18:08:08
19,BIKE,41.422218,2.160622,36,22,05/03/19 13:18:46
19,BIKE,41.422218,2.160622,36,12,08/03/19 20:19:38
19,BIKE,41.422218,2.160622,36,16,02/03/19 18:11:25
19,BIKE,41.422218,2.160622,36,15,12/03/19 21:15:19
19,BIKE,41.422218,2.160622,36,17,12/03/19 18:17:14
19,BIKE,41.422218,2.160622,36,30,08/03/19 07:51:36
19,BIKE,41.422218,2.160622,36,22,12/03/19 15:26:42
19,BIKE,41.422218,2.160622,36,20,07/03/19 13:49:08
19,BIKE,41.422218,2.160622,36,15,08/03/19 19:02:02
19,BIKE,41.422218,2.160622,36,22,07/03/19 08:11:19
19,BIKE,41.422218,2.160622,36,21,02/03/19 13:57:02
19,BIKE,41.422218,2.160622,36,15,03/03/19 20:03:17
19,BIKE,41.422218,2.160622,36,24,08/03/19 16:04:42
19,BIKE,41.422218,2.160622,36,27,02/03/19 06:31:39
19,BIKE,41.422218,2.160622,36,11,09/03/19 19:17:59
19,BIKE,41.422218,2.160622,36,20,05/03/19 12:11:48
19,BIKE,41.422218,2.160622,36,17,06/03/19 17:36:53
19,BIKE,41.422218,2.160622,36,14,13/03/19 17:36:35
19,BIKE,41.422218,2.160622,36,16,13/03/19 16:11:12
19,BIKE,41.422218,2.160622,36,20,07/03/19 13:32:19
19,BIKE,41.422218,2.160622,36,22,06/03/19 12:27:23
19,BIKE,41.422218,2.160622,36,26,12/03/19 07:50:57
19,BIKE,41.422218,2.160622,36,17,08/03/19 15:04:41
19,BIKE,41.422218,2.160622,36,25,11/03/19 10:13:15
19,BIKE,41.422218,2.160622,36,20,02/03/19 12:33:20
19,BIKE,41.422218,2.160622,36,24,10/03/19 08:02:19
19,BIKE,41.422218,2.160622,36,13,08/03/19 18:50:47
19,BIKE,41.422218,2.160622,36,12,03/03/19 21:58:38
19,BIKE,41.422218,2.160622,36,23,11/03/19 12:19:41
19,BIKE,41.422218,2.160622,36,17,08/03/19 13:46:20
19,BIKE,41.422218,2.160622,36,21,11/03/19 13:14:15
19,BIKE,41.422218,2.160622,36,28,12/03/19 07:56:56
19,BIKE,41.422218,2.160622,36,15,04/03/19 18:12:15
19,BIKE,41.422218,2.160622,36,15,12/03/19 20:00:45
20,ELECTRIC_BIKE,41.458896,2.189707,22,19,14/03/19 14:04:07
20,ELECTRIC_BIKE,41.458896,2.189707,22,10,08/03/19 07:27:14
20,ELECTRIC_BIKE,41.458896,2.189707,22,21,11/03/19 11:02:03
20,ELECTRIC_BIKE,41.458896,2.189707,22,10,11/03/19 08:58:01
20,ELECTRIC_BIKE,41.458896,2.189707,22,15,06/03/19 20:37:26
20,ELECTRIC_BIKE,41.458896,2.189707,22,3,12/03/19 19:34:59
20,ELECTRIC_BIKE,41.458896,2.189707,22,19,06/03/19 12:37:26
20,ELECTRIC_BIKE,41.458896,2.189707,22,6,13/03/19 12:25:00
20,ELECTRIC_BIKE,41.458896,2.189707,22,15,11/03/19 20:53:43
20,ELECTRIC_BIKE,41.458896,2.189707,22,10,08/03/19 07:42:20
20,ELECTRIC_BIKE,41.458896,2.189707,22,14,03/03/19 19:25:43
20,ELECTRIC_BIKE,41.458896,2.189707,22,2,12/03/19 22:17:51
20,ELECTRIC_BIKE,41.458896,2.189707,22,19,09/03/19 13:08:14
20,ELECTRIC_BIKE,41.458896,2.189707,22,4,08/03/19 18:18:31
20,ELECTRIC_BIKE,41.458896,2.189707,22,15,11/03/19 18:21:24
20,ELECTRIC_BIKE,41.458896,2.189707,22,3,14/03/19 21:04:03
20,ELECTRIC_BIKE,41.458896,2.189707,22,22,08/03/19 06:55:29
20,ELECTRIC_BIKE,41.458896,2.189707,22,3,06/03/19 17:15:10
20,ELECTRIC_BIKE,41.458896,2.189707,22,19,13/03/19 12:32:31
20,ELECTRIC_BIKE,41.458896,2.189707,22,3,10/03/19 20:03:30
20,ELECTRIC_BIKE,41.458896,2.189707,22,16,07/03/19 20:33:39
20,ELECTRIC_BIKE,41.458896,2.189707,22,9,03/03/19 10:38:15
20,ELECTRIC_BIKE,41.458896,2.189707,22,18,07/03/19 15:04:00
20,ELECTRIC_BIKE,41.458896,2.189707,22,5,14/03/19 14:58:05
20,ELECTRIC_BIKE,41.458896,2.189707,22,17,04/03/19 15:09:01
20,ELECTRIC_BIKE,41.458896,2.189707,22,2,14/03/19 20:15:30
20,ELECTRIC_BIKE,41.458896,2.189707,22,16,13/03/19 17:44:34
20,ELECTRIC_BIKE,41.458896,2.189707,22,3,12/03/19 18:20:37
20,ELECTRIC_BIKE,41.458896,2.189707,22,17,05/03/19 17:52:03
20,ELECTRIC_BIKE,41.458896,2.189707,22,9,12/03/19 10:14:26
20,ELECTRIC_BIKE,41.458896,2.189707,22,18,10/03/19 15:18:46
20,ELECTRIC_BIKE,41.458896,2.189707,22,7,13/03/19 12:41:53
20,ELECTRIC_BIKE,41.458896,2.189707,22,18,06/03/19 13:51:08
20,ELECTRIC_BIKE,41.458896,2.189707,22,9,09/03/19 07:53:46
20,ELECTRIC_BIKE,41.458896,2.189707,22,21,14/03/19 09:17:21
20,ELECTRIC_BIKE,41.458896,2.189707,22,8,13/03/19 11:31:21
20,ELECTRIC_BIKE,41.458896,2.189707,22,21,14/03/19 10:24:47
20,ELECTRIC_BIKE,41.458896,2.189707,22,5,02/03/19 16:40:44
20,ELECTRIC_BIKE,41.458896,2.189707,22,21,01/03/19 10:13:01
20,ELECTRIC_BIKE,41.458896,2.189707,22,8,02/03/19 10:50:36
21,ELECTRIC_BIKE,41.381531,2.148901,18,16,14/03/19 13:42:15
21,ELECTRIC_BIKE,41.381531,2.148901,18,5,06/03/19 15:10:21
21,ELECTRIC_BIKE,41.381531,2.148901,18,11,09/03/19 22:18:02
21,ELECTRIC_BIKE,41.381531,2.148901,18,5,06/03/19 14:20:37
21,ELECTRIC_BIKE,41.381531,2.148901,18,16,02/03/19 11:55:57
